F1_in_air_time,F2_on_paper_time,F3_total_time,F4_stroke_count,duty_cycle,path_length,median_speed,p95_speed,stop_ratio,straightness,dominant_angle,direction_concentration,mean_pressure,width,height,aspect_ratio,ink_density,id
13152,12499,25651,62,0.4872714514054033,173090669.0,4.969293465978882,12.358247439228618,0.10141587092525518,0.00012082627934763038,-59.14617523595067,80.57534754340345,508.69175195665264,20624,8950,2.3043575418994413,1.0467884760724302,u00014s00001_hw00003
15072,16339,31411,65,0.520168093979816,212847816.0,4.826683372680844,10.177829295755796,0.1008515167642363,9.528611543809064e-05,-56.51814784030216,135.22290092580815,446.7778801843318,20415,9879,2.066504706954145,1.1913229893123107,u00015s00001_hw00003
26943,25998,52941,67,0.4910749702499008,109776372.0,1.7202277969703281,7.8737644975909,0.1780505415162455,0.0001836290975635078,-27.174649499853015,176.9963790090307,562.3661645422943,20770,8706,2.3857110039053526,0.6953144109130195,u00016s00001_hw00003
23901,15077,38978,63,0.3868079429421725,167078082.0,3.6589281356759136,12.177428605572436,0.14260831700413673,0.00012477442948145593,-27.02963166004406,75.36621560154845,518.3973013493253,20506,9452,2.169487939060516,1.0302532994806428,u00017s00001_hw00003
15149,15994,31143,66,0.5135664515300389,147979636.0,4.625,13.153023775885993,0.1248968363136176,0.0001400666047487176,-45.283773540217034,156.3977114813955,645.9148635936031,20813,8929,2.330944114682495,0.9483026914915854,u00018s00001_hw00003
33801,15925,49726,60,0.3202549973856735,240687138.0,5.285714285714286,15.262852885350139,0.11169875185106833,8.729011812211699e-05,-19.743757845081273,38.11985869646435,283.8632276384288,20714,11219,1.846332115161779,1.166239882997648,u00019s00001_hw00003
13486,13647,27133,52,0.502966866914827,227688857.0,5.670323010711462,14.985194339072855,0.12162162162162163,9.047460646228773e-05,-59.41228922286939,94.18078878175335,540.0038588754135,20759,11630,1.7849527085124677,1.1053589946009188,u00020s00001_hw00003
18944,14420,33364,54,0.4322023738160892,127540458.0,4.857142857142857,13.658066925662181,0.10062240663900415,0.00016019427659283287,-35.931032511826714,28.014389366943664,256.0199684708355,20392,8701,2.343638662222733,0.804062922798009,u00021s00001_hw00003
12999,20085,33084,69,0.6070910409865796,514558601.0,8.232588305270806,18.58460285796188,0.09673632308053534,4.547519755850711e-05,-60.34767953184763,86.0512648382503,459.8440779610195,21870,17364,1.2595024187975121,1.5377253471857137,u00022s00001_hw00003
11736,15207,26943,60,0.564413762387262,342156835.0,7.428571428571429,16.420452139060504,0.08620689655172414,6.471830062678189e-05,-78.66085923560819,67.01877084714248,494.95643564356436,21047,13887,1.5155901202563549,1.352505001594226,u00023s00001_hw00003
16620,11812,28432,67,0.41544738323016317,198016531.0,4.430874976934521,15.549215235986491,0.11718530978413233,0.00010658461873051129,-15.243347503581717,32.03423015539141,599.5749840459476,21105,10973,1.9233573316321881,1.1345716737559632,u00024s00001_hw00003
18101,19195,37296,66,0.5146664521664521,444760244.0,6.87784011132302,16.92778759067864,0.10289532293986638,4.738657815607636e-05,-51.41013231025682,118.49654652942975,478.4414015304068,21085,14014,1.5045668617097188,1.6335244187838207,u00025s00001_hw00003
10867,13892,24759,69,0.5610888969667596,152393342.0,5.445755227697991,12.364776151066014,0.12936827956989247,0.0001305794068283832,-56.173617557530946,67.9980191320617,487.78126691932863,20225,8765,2.307472903593839,0.9631204529576429,u00026s00001_hw00003
19190,16825,36015,62,0.46716645842010274,151065989.0,4.25,10.77554597958412,0.15492311223318797,0.00013997518686518844,-34.806099686875235,97.10708201140453,453.91364653243846,21037,10129,2.0769078882416823,0.8230241191151232,u00027s00001_hw00003
48553,23132,71685,80,0.32268954453511894,783672658.0,3.375,11.724864169556696,0.11755862898376428,2.7179001826273977e-05,-29.666443142951284,138.5950519278527,622.2591989579942,21265,12733,1.6700698971177257,3.14028411234147,u00028s00001_hw00003
14675,13534,28209,57,0.47977595802757983,133592846.0,4.125946752402397,10.571428571428571,0.10803004043905257,0.0001455485983870444,-62.21429350685648,64.87794554906506,456.69371873262924,20009,8703,2.299092267034356,0.9315043706594132,u00029s00001_hw00003
14472,11762,26234,61,0.4483494701532363,194135054.0,4.48086208223373,11.496466459574279,0.09865470852017937,0.00010719748979661617,-50.36780381507762,193.16994629595825,407.171465131158,20407,10249,1.991121084983901,1.0198088737341562,u00030s00001_hw00003
20177,16083,36260,58,0.44354660783232214,122530162.0,3.857142857142857,13.750895445308249,0.09895088221268479,0.00015367697707222505,-22.496774623830706,91.6293610399551,423.3514272344408,18467,8883,2.0789147810424407,0.820603824583383,u00031s00001_hw00003
19492,17437,36929,59,0.4721763383790517,174349698.0,3.099895093939271,9.611237231040793,0.0948566610455312,0.00010862413699415629,-72.15767635510724,174.6892025897711,355.1274298056156,20031,11229,1.783863211327812,0.9984393080950784,u00032s00001_hw00003
14776,13168,27944,63,0.4712281706269682,186986908.0,6.285714285714286,13.15442511871829,0.10044929396662387,0.00010652115361265868,-60.34682779788949,110.25365810272338,505.4351798972016,19906,10492,1.897255051467785,1.0426058686009125,u00033s00001_hw00003
40616,27781,68397,75,0.40617278535608287,526775682.0,3.8677103916231097,17.875,0.1254725897920605,4.104406991661935e-05,-10.431749589272501,145.01054611026882,374.97911014650026,21270,16727,1.2715968195133616,1.883842913120343,u00034s00001_hw00003
12609,13718,26327,52,0.5210620275762525,210281632.0,6.01189201660577,14.173846210518121,0.11211031175059952,9.658816409181451e-05,-66.7430474313872,102.78659458990876,474.88645090510147,20599,13188,1.5619502578101305,0.956091791165212,u00035s00001_hw00003
34819,23732,58551,61,0.4053218561595874,361079457.0,3.4285714285714284,11.056169604799319,0.11071744906997343,5.785121393707189e-05,-40.36166385609607,217.11893159577994,430.3694065376071,20941,13549,1.5455753192117498,1.4712801939809328,u00036s00001_hw00003
12523,13036,25559,56,0.5100356038968661,178905417.0,5.580264079473141,12.716171553335071,0.10759897828863346,0.00011643268166330279,-53.79069500202667,88.96894204581986,293.51558891454965,20291,10185,1.9922434953362789,1.0174833349280914,u00037s00001_hw00003
20800,15167,35967,58,0.4216921066533211,118660855.0,4.375,14.021846282213469,0.08496732026143791,0.0001784219300842164,-21.133706301542098,102.65026650953553,400.06253101736974,20788,9934,2.0926112341453593,0.6782046317527559,u00038s00001_hw00003
12561,11637,24198,61,0.48090751301760476,132579863.0,5.27200170952994,11.571428571428571,0.10422163588390501,0.0001540479337959096,-55.12355790226481,144.42899709571762,391.4612377850163,20476,9650,2.1218652849740933,0.8134930734395558,u00039s00001_hw00003
13879,13377,27256,68,0.4907910184913414,182818086.0,8.67359023495348,17.92911116750311,0.09184993531694696,0.00011331083813541719,-40.308068011886455,27.827010931255913,429.2972972972973,20900,11490,1.8189730200174064,0.8944396490489708,u00040s00001_hw00003
11171,13868,25039,58,0.5538559846639243,145330077.0,4.435478484645721,10.268818256990874,0.10144927536231885,0.00013086568203432507,-66.05302598358807,94.61057330743745,376.9869706840391,19426,9453,2.0550089918544376,0.9307945373373657,u00041s00001_hw00003
16143,20762,36905,59,0.5625795962606693,126710587.0,2.875,7.791522085360805,0.12429496553164822,0.00014778140998119134,-42.127806786163895,232.44210334496879,499.83834722725624,19194,9330,2.057234726688103,0.9433714133430342,u00042s00001_hw00003
41451,17275,58726,54,0.29416272179273234,345551165.0,6.385408140891734,17.4581804064379,0.10251450676982592,5.052670562798e-05,-59.56261317266018,95.24255220889555,496.8261437908497,15247,15965,0.9550266207328532,1.6364795963128402,u00043s00001_hw00003
5717,17159,22876,28,0.7500874278720056,95284349.0,4.625,11.059356822307175,0.11203469461510661,0.0001942240376683357,-54.3392132879437,138.73996274237408,741.9000438404208,19773,6902,2.8648217907852795,0.8166164416484549,u00044s00001_hw00003
9862,15777,25639,55,0.6153516127774095,45316661.0,2.9311835040975986,7.58879312578664,0.1163895486935867,0.00040038250775179776,-65.92444155545012,150.65566908239316,506.7567954220315,19051,7328,2.599754366812227,0.42097061722574075,u00045s00001_hw00003
20843,14316,35159,62,0.40717881623481894,145323000.0,3.6672808214512482,10.707950409355048,0.09318181818181819,0.0001395000468190035,9.607795125428753,36.74049335180469,464.0447133087849,20177,9308,2.167705199828105,0.8426668610041009,v00001s00001_hw00003
14667,18442,33109,59,0.5570086683379142,202944015.0,5.903129005236824,13.19465924176129,0.10636685194542699,0.00010437855774057863,-44.92203411332559,109.24561305190494,528.485306122449,20857,11914,1.7506295114990766,0.9559064535687141,v00002s00001_hw00003
22139,12644,34783,64,0.36351091050225687,135649257.0,5.398205720422296,11.231475501180311,0.09041591320072333,0.00014710833178633058,-50.816889213050246,51.998378644472886,481.70915619389586,20389,8322,2.4500120163422254,0.9598908117336523,v00003s00001_hw00003
25578,15044,40622,57,0.37034119442666535,110046825.0,3.7790541144577436,10.36635057564842,0.1083398285268901,0.0001934431033889831,-39.265966918856805,25.24509093287068,279.2413620430646,20179,10201,1.9781393980982256,0.7128120403276189,v00004s00001_hw00003
20080,12214,32294,69,0.378212671084412,78828644.0,3.650661281768156,10.179010015613462,0.11941848390446522,0.00025608725015216775,-39.70133382600208,131.69303904522945,183.48611967921036,20631,7777,2.652822425099653,0.595146292011743,v00005s00001_hw00003
32608,20114,52722,63,0.3815105648495884,302801324.0,4.123105625617661,18.056573863487007,0.14419863122712082,7.46586824251025e-05,-24.80252418436678,124.26619454515273,630.4600974147621,22129,15124,1.463171118751653,1.1421178451691207,v00006s00001_hw00003
23292,16706,39998,63,0.4176708835441772,225873417.0,5.872801368884133,14.14587922567248,0.11713714158701934,9.523411617918921e-05,-42.90872831521722,66.14911715963784,538.7164179104477,20952,12855,1.6298716452742124,1.0280611432015347,v00007s00001_hw00003
15980,13400,29380,61,0.4560925799863853,110059174.0,6.300307734628556,16.263763327619483,0.08776978417266187,0.0001884557842876696,-51.821656176797674,44.82323678291325,407.4045325779037,20491,10284,1.9925126409957215,0.5781487831200555,v00008s00001_hw00003
24347,18739,43086,60,0.43492085596249364,129257384.0,2.606898227270666,8.672166863892118,0.10924981791697014,0.00015572286673248102,-44.512130626100166,154.5451721621518,545.749196141479,20532,9030,2.2737541528239205,0.8460781274313642,v00009s00001_hw00003
22797,25222,48019,58,0.5252504217080739,152991837.0,3.2596012026013246,9.001735776342276,0.14280896981959199,0.0001335246676111442,-31.52995620509053,82.75096299919649,483.7835820895522,20327,10198,1.993233967444597,0.9011583020111344,v00010s00001_hw00003
16949,16294,33243,58,0.49014830189814396,108323045.0,4.00195264839553,10.32976336273402,0.10985304745844375,0.0001882998947460042,-43.848237213595276,174.40052214991456,287.6021405304793,20526,8950,2.2934078212290503,0.6938670490805184,v00011s00001_hw00003
15106,12913,28019,60,0.46086584103643957,267794147.0,6.031300717395249,15.09019842124401,0.10126582278481013,7.963957235822507e-05,-55.99604613207944,171.07566620470496,667.3959183673469,20277,10712,1.8929238237490664,1.336080908901126,v00012s00001_hw00003
6978,12675,19653,55,0.6449397038620058,115863014.0,6.040226252148749,11.405108839008069,0.10869565217391304,0.00017302094533683908,-69.48722032396384,90.42309413687998,479.6219584569733,20364,8575,2.3748104956268223,0.7838097530389038,v00013s00001_hw00003
21635,18489,40124,65,0.46079653075466054,139186705.0,3.3624577988399484,8.49918954707938,0.09901405496119152,0.00014595430712360222,-54.88529090478554,42.78990988151121,347.7510254306809,20496,8927,2.2959560882715357,0.8688829382687194,v00014s00001_hw00003
12828,17735,30563,59,0.5802768052874391,376799547.0,5.959498720530108,13.224667697765057,0.10632330443651199,5.7096682779617984e-05,-47.56930665855182,196.8694236300354,537.3856597369537,20675,15293,1.3519257176485975,1.4499938289566099,v00015s00001_hw00003
14265,16554,30819,66,0.5371361822252506,178027753.0,5.5747757802444395,12.479515645363225,0.096045197740113,0.00011638384147782446,-77.99141107425025,116.1532233507911,477.8781264211005,20564,10660,1.9290806754221388,0.93834162529794,v00016s00001_hw00003
16543,11705,28248,59,0.41436561880487116,289421971.0,7.795547928243574,20.605502042195834,0.08194701170671596,7.181644714952824e-05,-26.443355856246423,101.02455101327843,379.9761904761905,21367,11645,1.8348647488192358,1.3115017718181272,v00017s00001_hw00003
12891,15732,28623,60,0.5496279216015093,237577215.0,5.375726645950821,14.165637927871817,0.0982545045045045,9.310921331641369e-05,-60.26394830801347,185.5051157019492,405.67846889952153,20937,12594,1.6624583134826108,1.0835191732488518,v00018s00001_hw00003
16656,15703,32359,57,0.4852745758521586,130505854.0,3.364567008113746,10.260940741321448,0.12707039337474121,0.00015698773579241192,-48.691926464533324,156.74779218885553,483.1294964028777,20754,7867,2.6381085547222574,0.8508937721415404,v00019s00001_hw00003
18810,19467,38277,66,0.5085821772866213,376098655.0,5.142857142857143,12.385804909867835,0.11485230324313159,5.63154484648361e-05,-49.619067857705126,142.9755014627409,369.50581395348837,21171,13774,1.5370262813997386,1.4196976528816525,v00020s00001_hw00003
17919,13948,31867,63,0.43769416637901276,124715464.0,4.0,8.250899569586894,0.11669658886894076,0.0001610184701824287,-64.01162652087383,98.29094978345225,577.7317862924987,20221,8191,2.468685142229276,0.8820823584464029,v00021s00001_hw00003
14779,13536,28315,61,0.4780505032668197,264868476.0,7.684066649062548,16.771510944800404,0.10016556291390728,8.146272507524248e-05,-63.5594888660219,56.82360225062241,327.44017807456873,20953,12351,1.696461824953445,1.1524455168805428,v00022s00001_hw00003
5623,12127,17750,55,0.6832112676056338,156087737.0,7.165677830848258,16.195297463213883,0.11912517449976734,0.00013072463512369935,-86.67744599474084,89.12520020460684,830.65,20010,9741,2.0542038805050815,0.8657035432299967,v00023s00001_hw00003
11556,12783,24339,51,0.5252064587698755,340235711.0,9.637978263100617,21.936735296304594,0.082880926529135,6.206810043654652e-05,-43.56719271572467,48.527165363865564,396.56629345904537,21405,14812,1.4451120712935457,1.3192480106242215,v00024s00001_hw00003
13909,15322,29231,60,0.5241695460298997,143196133.0,5.200078492343227,11.631664787449726,0.1233455364686004,0.00014022615228979936,-40.90589646888768,86.65905613513789,636.1994062345374,20904,10363,2.017176493293448,0.8695311382742621,v00025s00001_hw00003
13651,14551,28202,58,0.5159563151549535,172218036.0,5.75339537588717,11.510720109755137,0.09218950064020487,0.00011874564184442486,-75.03773075056436,103.38883582176133,418.9756097560976,20496,10272,1.9953271028037383,1.0257744585715483,v00026s00001_hw00003
16288,21958,38246,61,0.5741253987345082,344864474.0,6.292204441584355,17.251067229333604,0.11658728515220543,6.44534904782938e-05,-43.94648445341428,125.9250838729757,539.5219478737997,21205,14726,1.4399701208746434,1.2379968601215683,v00027s00001_hw00003
26668,19048,45716,74,0.4166593752734272,401693923.0,4.370588154508101,19.85138635318762,0.17389627915943706,5.511570225437414e-05,-20.02231180135243,187.676084502018,636.8837944664032,21476,16297,1.3177885500398847,1.3003509165115172,v00028s00001_hw00003
14786,16359,31145,57,0.5252528495745705,122176317.0,4.428571428571429,10.83330869397844,0.10506512301013024,0.00016280691628433035,-41.27345290705165,70.42144325239636,604.6737229636448,20390,7529,2.7081949794129367,0.9530324760870992,v00029s00001_hw00003
21840,15655,37495,70,0.4175223363115082,319932225.0,4.142857142857143,11.534384513114443,0.10228974962550824,6.606075260943342e-05,-48.21839365954433,162.7805653602972,482.1953801732435,20762,12002,1.729878353607732,1.3875846384202641,v00030s00001_hw00003
21082,12414,33496,64,0.3706114162885121,194850794.0,3.7987676129448253,10.580790376904742,0.10425764192139737,0.00010829184084034612,-60.12821271177424,132.74164424708525,331.4010922330097,20749,9832,2.110353946297803,1.0670119226090236,v00031s00001_hw00003
19781,12686,32467,65,0.39073520805741213,324623757.0,5.028046340279691,14.123229533707804,0.12978986402966625,6.52872288944586e-05,-31.518321664513966,91.66193702099486,522.8575667655787,21285,13994,1.5210090038587967,1.3248022029578956,v00032s00001_hw00003
18534,14905,33439,57,0.4457370136666766,51119316.0,2.942150573984955,8.617492707853547,0.11208406304728546,0.00038841932678417734,-33.3280105729563,104.35252614215037,374.09802930773117,19980,6037,3.309590856385622,0.4770936811176284,v00033s00001_hw00003
15189,13112,28301,58,0.4633051835624183,50375942.0,5.5936616190295005,13.843508829132487,0.09455324357405141,0.0004040112124532889,-54.48271043264852,82.38015462501916,362.78747846065477,20726,8547,2.424944424944425,0.3341828905141796,v00034s00001_hw00003
16670,12514,29184,55,0.42879660087719296,434670876.0,7.163274390947201,17.77592836124438,0.10202808112324493,4.902854721360294e-05,-47.43822498187429,118.97555482379751,337.0240963855422,20910,15155,1.3797426591883866,1.5751100571826444,v00035s00001_hw00003
16639,14012,30651,58,0.45714658575576655,111942060.0,4.02289366866535,10.87967586551987,0.11719778772715302,0.00017753569057733472,-43.848235520808416,93.02426095051146,330.9989258861439,20397,7956,2.5637254901960786,0.8365586438657939,v00036s00001_hw00003
25610,14318,39928,70,0.3585954718493288,179264657.0,4.714285714285714,10.999768040139823,0.09652814308258811,0.00011531424619993091,-44.671591873652275,64.60066819614404,411.20507399577167,20757,10050,2.0653731343283583,1.058885239766286,v00037s00001_hw00003
25300,12991,38291,58,0.33927032461936224,197052262.0,4.032077896145081,10.428571428571429,0.11339092872570194,0.00010294818703265362,-56.927793239737994,123.51244057138997,381.82315299592784,20470,10195,2.007846983815596,1.1857555131439785,v00038s00001_hw00003
19934,15597,35531,58,0.43896878781908755,277640854.0,5.75,15.767234043723125,0.11489753626525444,7.539322265604048e-05,-39.08332230383459,106.36089383595014,481.3649105848236,21193,12010,1.7646128226477935,1.2209514188051476,v00039s00001_hw00003
22641,15279,37920,67,0.4029272151898734,172103200.0,4.177693741767101,12.285714285714286,0.13030779600089867,0.00012187320350898969,-52.944390555535264,129.51943250397338,541.8210059171597,20882,9557,2.184995291409438,0.9396783908676399,v00040s00001_hw00003
10898,12077,22975,58,0.525658324265506,176962185.0,6.667162235295942,14.902830073188303,0.1036036036036036,0.00011738350418059756,-66.34812969490171,103.76387620809392,469.51870324189525,20928,9268,2.258092360811394,1.0876462745096305,v00041s00001_hw00003
15033,12282,27315,64,0.4496430532674355,234532587.0,5.581078480914478,12.60084322575279,0.0915625,8.86101063951727e-05,-77.3591900055341,95.97195094912189,402.08594229588704,20930,10626,1.9696969696969697,1.1900087162496231,v00042s00001_hw00003
17917,11368,29285,59,0.3881850776848216,237236594.0,5.093651311427345,13.637717554778845,0.13392312385600977,8.610422168536118e-05,-64.27419108713904,184.0199624886329,485.84095427435386,20572,10778,1.908702913341993,1.2943689548121802,v00043s00001_hw00003
15572,15575,31147,70,0.5000481587311779,109615367.0,4.412412917565857,10.858270481499693,0.11102464332036316,0.00018499933055875524,-38.77683835414797,63.10601696810018,630.2180670228266,20398,8363,2.439076886284826,0.7005152446040194,v00044s00001_hw00003
25376,13781,39157,62,0.3519421814745767,157724675.0,5.7498890849994595,15.607092376977015,0.12666848270226097,0.000102201633215688,-41.408261739582684,71.20907596442909,651.99890770071,20273,13132,1.543786171184892,0.7421154418198384,v00045s00001_hw00003
16024,11912,27936,60,0.42640320733104237,145300136.0,3.8830561417522667,10.828910661855558,0.1653568060358378,0.00014132333163323842,-53.485089471551994,122.58090626381866,423.2463676563487,20683,8947,2.311724600424723,0.8777761233488762,v00046s00001_hw00003
9745,13897,23642,56,0.5878098299636241,240636274.0,7.781453175967789,15.142654977526188,0.08974358974358974,9.493272025693587e-05,-76.90108370335197,102.83021252291934,568.4531672983215,21283,13044,1.6316314014106101,1.0727620842954133,v00047s00001_hw00003
14993,13631,28624,59,0.47620877585243154,266592942.0,4.695408813541995,10.880519324401725,0.0953757225433526,7.674422495609274e-05,-70.69475912701492,183.53408648872863,445.6027624309392,20263,11703,1.7314363838332052,1.3035388233904548,v00048s00001_hw00003
13326,14932,28258,63,0.5284167315450492,90416025.0,3.6432508648508652,7.351106020466164,0.09889148191365228,0.0002155287492705822,-73.8752691394478,146.47860563423214,499.17822784810124,20203,6836,2.9553832650672907,0.7352274056004717,v00049s00001_hw00003
16637,18065,34702,70,0.5205751829865713,214617996.0,4.428571428571429,9.891245194705103,0.10244360902255639,9.600814796670976e-05,-62.69481764987824,265.6335310642592,421.7573989162151,20395,10917,1.8681872309242467,1.1456089940423027,v00050s00001_hw00003
10039,12387,22426,52,0.5523499509497904,233898658.0,7.160001745809843,14.302735059511662,0.10426540284360189,8.663083239369941e-05,-70.20548959941753,89.05512447763901,518.7527539779682,20727,10281,2.0160490224686316,1.2254451839598282,v00051s00001_hw00003
16935,15295,32230,73,0.4745578653428483,112907417.0,4.925982757019048,12.723035345742792,0.10810810810810811,0.0001796312822838779,-65.27756761167458,21.713388604689865,536.1132447070408,20453,8952,2.284740840035746,0.7162023553973806,v00052s00001_hw00003
22605,14410,37015,80,0.38930163447251115,221634265.0,4.5155979670471105,11.724472492751481,0.10585793357933579,9.498175426671977e-05,-55.8551997536391,160.7193621320204,264.44717573221754,20865,10715,1.9472701819878675,1.164357265500087,v00053s00001_hw00003
16013,13447,29460,58,0.456449422946368,180844271.0,5.143260152860246,13.821689540936603,0.10154021677124929,0.00011190538618911806,-58.39293969355721,60.927089598055495,414.01064425770306,20510,10364,1.9789656503280586,1.020608222704141,v00054s00001_hw00003
25788,13244,39032,72,0.33931133428981347,146212004.0,3.760402239122831,11.1527887934979,0.10526315789473684,0.0001404098769796031,-24.589486050685828,43.88933377956146,314.5463858850313,20524,9250,2.218810810810811,0.9413591415306024,v00055s00001_hw00003
20042,15832,35874,63,0.44132240619947594,303161660.0,5.251487884400001,13.06269988049535,0.09548088064889919,6.799187673761906e-05,-46.458493780954036,160.99792402668933,491.6008563273073,20989,12602,1.6655292810664974,1.3085754735947557,v00056s00001_hw00003
22710,14632,37342,69,0.39183760912645277,192409824.0,5.0,12.646097352230917,0.09671179883945841,0.00011543463193213349,-39.49749425211543,132.29011423201084,205.51235839340885,20959,10580,1.9810018903591682,0.9901132106288578,v00057s00001_hw00003
22411,12825,35236,58,0.36397434442047905,368072504.0,6.0,16.186990984668753,0.09997443109179238,5.674670845137973e-05,-55.710821667092716,21.84221415687034,538.5323149236193,20902,13577,1.5395153568535023,1.543713570595032,v00058s00001_hw00003
10309,12703,23012,65,0.5520163393012342,237851516.0,7.893826701923472,16.87036493897321,0.09268975166142007,8.627720641975987e-05,-60.38530857493057,66.2654452148119,521.2277580071175,21150,10922,1.9364585240798389,1.1412288004546884,v00059s00001_hw00003
18931,13445,32376,68,0.41527674820854954,140754861.0,4.34130468234779,10.641415449153442,0.11054330285099516,0.00014399892284596276,-49.711349648512,104.81807985614853,372.9108244531688,20454,9089,2.250412586643195,0.8914065527417084,v00060s00001_hw00003
17979,13507,31486,59,0.42898431048720065,167916444.0,5.497868492122576,13.607350814613282,0.11646803900325027,0.00012123864168744567,-11.511204533010575,73.1531907868556,550.0157215047726,20848,9382,2.2221274781496483,0.9943126916370014,v00061s00001_hw00003
14163,12779,26942,63,0.4743151956053745,296310553.0,7.055548917803035,16.788247480345795,0.08426229508196721,7.003704036096017e-05,-42.678438829582454,54.11306217396786,416.51030017657445,20573,12348,1.6660997732426304,1.3124579296473011,v00062s00001_hw00003
15323,12936,28259,68,0.45776566757493187,144798398.0,6.838539683294965,15.331040709570788,0.10026857654431513,0.0001385553430429217,-48.860382733703254,35.468663808834556,386.1443538998836,20680,10795,1.9157017137563688,0.7738326016855747,v00063s00001_hw00003
20890,15487,36377,53,0.42573604200456333,150878861.0,4.315669125408017,11.190914482774831,0.09548482605477424,0.00013572295588652278,-69.61816698952899,67.30280870037738,238.46744412050535,20417,9653,2.1150937532373355,0.8598761826510595,v00064s00001_hw00003
21189,15950,37139,57,0.42946767548937775,123512752.0,4.304793839430641,12.686565818175263,0.13306161591944377,0.00016148635958757412,-25.439526786172674,138.302249367028,568.922568460812,20528,8603,2.386144368243636,0.7833487946297936,v00065s00001_hw00003
20188,16074,36262,64,0.44327395069218467,334957105.0,6.976637398328446,18.758889034485225,0.10432748538011696,6.193564276150904e-05,-34.714284393733095,42.979673387322265,555.6986879100281,21332,13305,1.6033070274332957,1.312882144174253,v00066s00001_hw00003
18100,15864,33964,60,0.46708279354610766,205955690.0,4.172309104717209,13.414886644078265,0.13414926805855532,9.729229203424401e-05,-49.67630069025594,159.92995521595574,372.5881235154394,20881,10741,1.9440461781956988,1.0956379599364539,v00067s00001_hw00003
16012,13375,29387,62,0.45513322217306973,187635273.0,3.7102055199139574,10.015089307460055,0.1019745739789018,0.00010674319963419172,-55.530886376947194,99.67808320295907,559.6672297297297,20328,10858,1.872167986737889,1.1224177475393975,v00068s00001_hw00003
