F1_in_air_time,F2_on_paper_time,F3_total_time,F4_stroke_count,duty_cycle,path_length,median_acceleration,median_speed,p95_speed,stop_ratio,straightness,dominant_angle,direction_concentration,mean_pressure,width,height,aspect_ratio,ink_density,mean_slant,std_slant,abs_mean_slant,pen_up_path_length,median_pen_up_speed,p95_pen_up_speed,pen_up_ratio,id
14441,11994,26435,22,0.4537166635142803,132371.97396902158,0.0,4.571428571428571,8.748439308610749,0.19592875318066158,0.04383322027176396,65.19612187065967,0.9735756783114915,438.0828105395232,6454,4924,1.31072298943948,0.004851971140018318,-4.621316300011378,121.51000975366385,102.02831717443091,83706.57795276784,2.8777161083053344,17.700628334387268,0.6323587647968241,u00011s00001_hw00002
4477,10367,14844,12,0.6983966585825923,103320.82182517476,0.0,4.92288975586512,19.682635585473605,0.14348462664714495,0.041579705542960796,6.052065384676972,53.11057764531997,454.79825834542817,8055,7115,1.1321152494729445,0.002424493521422694,7.441559724802443,99.82810558866478,80.75315785791406,36259.53946592278,3.9786133128990313,15.64666737066996,0.3509412606809901,u00012s00001_hw00002
14843,15270,30113,21,0.5070899611463487,142693.4478467038,0.0,2.857142857142857,9.761826870711332,0.2142501245640259,0.034903100531146675,-27.61046648870733,35.59748666396792,479.6405325443787,6567,5922,1.1089159067882473,0.004839444656762866,-21.434629074929777,109.63935524885636,91.50757970595822,88851.04169915894,2.5,18.22890624489117,0.6226707886027956,u00013s00001_hw00002
13548,11805,25353,25,0.46562536977872443,122635.8770923604,-0.0027650941017711705,4.571428571428571,10.151404736973632,0.15165262475696695,0.026930645399260413,-24.653491032543666,45.21998176688649,435.7359693877551,7056,6407,1.101295458092711,0.003850607576452597,-10.973851439076512,117.74153807754645,100.99010258305437,69562.48371878578,2.773783976992514,15.412201405340335,0.5672278404010304,u00014s00001_hw00002
23123,14200,37323,27,0.38046244942796664,143720.52824697355,0.0,3.5355339059327378,8.082581580163605,0.1689080150618612,0.022509615402332435,-27.288100440292997,67.43477274725522,438.5217391304348,7039,6095,1.1548810500410172,0.004395720374150939,-31.515942461894703,115.52651071049091,102.75807530653086,93513.22171409066,1.75,15.255153268583515,0.6506601586754177,u00015s00001_hw00002
32814,27572,60386,24,0.4565958997118537,108541.04109986972,0.0,0.8003905296791061,5.174505793221382,0.3152831225948323,0.05738999539032581,5.518482079237242,527.3048759337975,610.50436919716,6360,5017,1.267689854494718,0.004771289172467515,-10.495958904280343,71.90064505551128,47.60733680564445,66696.2844369739,1.0,7.375,0.6144798664277227,u00016s00001_hw00002
42893,41297,84190,33,0.4905214396009027,217534.8398581362,0.0,1.1428571428571428,4.625,0.31909040894920226,0.01598338744900001,-27.922880755875823,308.23910188456864,647.793109733868,7505,6072,1.2360013175230566,0.005790592623427109,11.577527821712662,108.7317853453416,83.7369626421035,153541.48664862185,1.0101525445522108,13.99198021025193,0.7058248083330139,u00017s00001_hw00002
15524,20210,35734,19,0.5655678065707729,137073.20632423903,0.0,2.62797450520358,9.739577366411822,0.19317329332333083,0.028002932696727812,-24.447363345692,61.775518780087644,561.8420856610801,7729,7878,0.9810865701954811,0.002640042155023667,2.6899376839902125,106.7032296500057,84.22230311406415,66851.21552177385,2.4390449381821493,12.48827807636979,0.48770447058516325,u00018s00001_hw00002
25011,15273,40284,31,0.3791331546023235,144811.33258110602,0.0,2.8531780526283317,5.428571428571429,0.04256384576865298,0.03181062760376683,-64.20733639772669,165.38582292202096,172.78599605522683,5854,5344,1.095434131736527,0.005388060403954811,-49.950908517532135,82.48055580266436,78.86925919812505,101685.17914020308,1.625,12.022115038544591,0.7021907562603996,u00019s00001_hw00002
12421,12267,24688,32,0.49688107582631236,156942.29009580577,-0.04001879162643007,4.540071023448773,13.648439958839687,0.1559173450219161,0.028344293023232558,-5.33026786747022,6.544221953767746,541.4125230202578,8070,6674,1.2091699130955949,0.0036596325151063923,18.537191737942674,113.73209666750544,95.55065399669714,93265.80890463485,3.905124837953327,19.560464310385843,0.5942681787534801,u00020s00001_hw00002
26213,18754,44967,49,0.4170614005826495,169002.02858651854,-0.0005344730785310503,3.0026030373660784,8.18753396572889,0.07616707616707617,0.02089501320578889,-99.88172872150687,66.78443570522883,121.10718586912887,6724,5237,1.2839411877028832,0.005849570363265849,-14.168481249988243,117.4290876056786,101.18411001661696,107506.26973895454,2.147613768338987,13.669250335132267,0.6361241379059424,u00021s00001_hw00002
9141,12297,21438,18,0.5736076126504338,104599.58921452651,-0.032560645246669795,4.615855548972432,10.285912688845109,0.12121212121212122,0.0357625565256761,-20.269088756421205,19.173422878790902,412.0489296636086,7122,6188,1.1509372979961214,0.0033681108528372415,-18.89470113942735,107.35082187476411,90.48678770387403,46309.51882672362,2.5714285714285716,18.25833594567434,0.44273136419059933,u00022s00001_hw00002
13065,17507,30572,24,0.572648174800471,134821.0467128291,0.0,2.451679188841303,9.21827162313907,0.24804517810599477,0.029456481538496594,-44.55872491006261,107.27948082976735,537.0657781599313,7996,5244,1.524790236460717,0.004605275708950309,-17.750469202455662,105.10421741780806,84.29633413135191,79399.19601181743,2.89263667590237,17.43399466539777,0.5889228569849256,u00023s00001_hw00002
22034,17340,39374,32,0.4403921369431605,138926.4607080334,0.0,2.3048861143232218,7.605502201701776,0.2424109106907171,0.03186543505980756,-42.689393377483356,75.01255957753276,471.5245119305857,7818,5628,1.3891257995735609,0.004316932462710614,-48.30320386278692,103.76432024626207,92.45353643301502,89883.70572899123,1.845602882529175,12.099845040330061,0.6469876600246084,u00024s00001_hw00002
19333,19185,38518,24,0.4980788202918116,179320.24730489717,0.0,2.8993533761858004,7.0363487748712865,0.19643564356435644,0.016969704826039995,-68.26321977012206,121.34718934431885,613.0415849352687,7948,6927,1.1473942543669697,0.004470818730762375,-36.74557177801799,112.34719180862058,98.22706946129782,121757.60705306762,2.080031396937291,21.65208871556477,0.6789953108086221,u00025s00001_hw00002
9938,11217,21155,19,0.5302292602221697,109887.62275420099,0.0,4.716449719776908,10.251828996322963,0.10687542545949626,0.050679087050674455,7.4698496280727955,2.289039990774001,426.00336021505376,6556,6067,1.0805999670347783,0.00344567178418688,12.317083256026066,122.80052482632716,107.2928229112392,55455.540055896265,2.23606797749979,15.634864233239659,0.5046568363749248,u00026s00001_hw00002
12842,16860,29702,25,0.5676385428590667,108046.26353636652,0.0,2.6355167239713313,7.089944077712554,0.22583559168925021,0.04886532697516866,-16.093944641703168,15.037779978230674,428.1625725770433,6190,5944,1.041386271870794,0.003811596467562095,-27.75553416978379,113.92417149862464,98.12257175890235,60091.52194320258,2.375,13.695210081933283,0.5561647388479732,u00027s00001_hw00002
17312,17953,35265,29,0.5090883312065788,160942.3499535045,0.0,3.1340428968881504,8.291254237048674,0.23429541595925296,0.03461045334651991,31.020919118468942,52.65734046461398,584.6083857442349,7876,7241,1.0876950697417485,0.0036598714239018176,47.997862954631856,103.33681006755891,95.99411355998917,101000.45201807667,2.32534010208005,18.862121047158112,0.6275567123709529,u00028s00001_hw00002
10750,27965,38715,16,0.7223298463127986,95274.64719078287,0.0,1.875,5.174505793221382,0.2656756756756757,0.040350362254219264,-22.841793113470807,222.01863010039665,683.4313778256189,7079,7415,0.9546864463924477,0.0024626826192427555,-8.150096493155154,94.99778002766155,71.21263543149688,39155.86182490027,1.6007810593582121,14.337580234162308,0.41097881733943925,u00029s00001_hw00002
21000,25290,46290,28,0.5463383020090732,132178.58330026703,0.0,2.2177392423228603,5.0,0.13689582707895526,0.02477545292087524,-50.67369621958626,177.69987239344832,522.983030663888,7317,6593,1.109813438495374,0.0032668711041119953,-22.57485925837306,114.64579169665905,99.69433405867846,76147.04394801098,1.6581091459956994,14.491625904506511,0.5760921478105837,u00030s00001_hw00002
23439,19042,42481,30,0.44824745180198206,157419.38938432458,0.0,2.857142857142857,7.780570764221794,0.11884753901560624,0.033773407157367825,-70.16537301442308,120.98241393720464,293.920521945433,6782,7844,0.8646098929117797,0.003738928825615989,-18.201438270131575,117.81236358152674,104.8623660058072,96956.58909701058,1.7142857142857142,14.492573919164624,0.6159126234462784,u00031s00001_hw00002
7773,19797,27570,13,0.718063112078346,131194.68083635948,0.0,2.729281882077543,7.5328114056976965,0.1382734912146677,0.032671224118384835,-106.23222562917316,81.57555616683528,553.4158114785253,7646,6781,1.1275623064444773,0.002978041035695243,0.07175087863361321,113.58982850175626,94.38864728095652,71746.4476154825,2.617538313613819,27.946044293329745,0.5468700953278175,u00032s00001_hw00002
19681,19783,39464,28,0.5012923170484492,176206.55718948424,0.0,2.8201285431696195,9.129867327902609,0.26510196229318966,0.020503360668628928,-42.20966280280342,236.1695147249284,549.9946707270651,7466,8394,0.8894448415534906,0.0037271777621642114,-26.135182293285435,105.35236867512289,87.61791012484836,108300.59234792198,2.0,19.751692449203283,0.6146229406858033,u00033s00001_hw00002
9771,21381,31152,15,0.68634437596302,123878.70068520785,0.0,2.381560823408925,6.519358242674655,0.22595473833097596,0.02783461788241363,-29.483342059690163,190.9983800712321,465.65494196271544,6280,7732,0.8122090015519917,0.0031615666626808375,-30.708859529326578,90.4765792119007,75.0269188623962,69074.58023751024,2.3370412889749037,30.513556399223603,0.5575985206128201,u00034s00001_hw00002
9454,13570,23024,16,0.5893849895760945,93442.87332440837,0.0,2.7950849718747373,8.967672303562068,0.21880246222719643,0.014144831627281161,4.330175166567324,103.72987139811006,556.2329450915141,6741,4952,1.3612681744749595,0.003866717763004067,23.894012691517993,102.33071270910915,83.95125929697488,48930.225266286376,2.125,21.416328907107655,0.5236378497952848,u00035s00001_hw00002
15055,24911,39966,17,0.6233048090877246,151429.82604463262,0.0,2.4927500490069887,7.0,0.19429265330904674,0.02635250567247365,-35.64153778341842,130.9992222517212,779.5741467834491,7754,7249,1.0696647813491515,0.0032025121793283805,0.8784610483621331,101.82730802869933,79.90848676105426,84862.99505445598,2.3947220877486015,20.38131411669893,0.5604113619561536,u00036s00001_hw00002
14926,12979,27905,21,0.4651137788926716,138380.8090847778,0.0,3.964845477274848,10.87744220611923,0.1637323943661972,0.030739980255947017,66.46220697063545,5.068501556948929,446.53971014492754,8635,6602,1.3079369887912753,0.003154555865324179,27.07930854239437,109.23494306087423,92.17030047964947,81567.32229036244,2.706332428700539,14.073975409118276,0.5894409985736601,u00037s00001_hw00002
13082,13668,26750,20,0.5109532710280373,132252.8748356453,0.0,4.571428571428571,10.755083359001917,0.17538975501113585,0.037743439462160196,-81.71235458393825,30.7346265377318,521.5528634361234,8401,7628,1.1013371788148925,0.0025411820064253766,3.7410851505133556,114.59077836411349,95.17337058393987,68459.20177967774,3.139607028578582,14.221099982725232,0.5176386665677708,u00038s00001_hw00002
15588,7824,23412,26,0.3341875961045618,133381.18212836783,0.0,5.2876444352347844,17.602820742229706,0.18262586377097728,0.018123777637344077,-8.426374510986545,186.58356857431,310.070259865255,6599,6763,0.9757504066242791,0.003670682892283361,-49.79516940760355,108.40034110461067,101.63280485498981,82338.89061852031,2.8571428571428568,17.617432043136947,0.6173201444509335,u00039s00001_hw00002
14982,10462,25444,29,0.4111774878163811,144034.95998757338,-0.017857142857142905,5.667892024377317,12.722190987173592,0.13014705882352942,0.024414619113506897,-106.7413414458848,4.356629655113686,419.5104391648668,8196,7368,1.1123778501628665,0.0027683010023338396,5.326916921689951,125.74817452848175,112.4005374998461,84889.58294823943,3.2857142857142856,18.74285714285714,0.5893679073161355,u00040s00001_hw00002
9723,16551,26274,16,0.6299383420872345,96398.06682957042,0.0,2.6721947908039936,6.7576313372828665,0.19184981684981686,0.03994521095800211,0.34346470563354575,11.280544612616112,598.5709090909091,6285,4619,1.3606841307642348,0.004385409868651634,1.3245725785917928,105.65433274911243,84.00507621355426,51040.13590121846,2.1852940772540506,20.860399085348295,0.5294726085270595,u00041s00001_hw00002
11442,22569,34011,15,0.6635794301843522,150397.4237075661,0.0,2.5,7.6413758577889626,0.20696584058941728,0.021747710271877736,62.19939266781165,28.501049329605546,732.5474841719426,6992,5372,1.3015636634400596,0.005245958435411654,36.762857671037956,99.30119345519101,87.54065408384949,86777.54516567719,2.457807219155036,27.53487871522255,0.5769882423944184,u00042s00001_hw00002
11466,16717,28183,15,0.5931589965582088,83419.89559302386,0.0,2.2150056433336687,5.830274654094836,0.1993656547349343,0.03153158096433532,11.512704451540706,57.36501669927708,698.3271827182718,5499,4540,1.2112334801762115,0.004259156660551702,34.8609428050853,95.3898587449242,79.16522466383373,44646.445971041714,1.8200274723201295,14.334310661932811,0.5352014127283966,u00043s00001_hw00002
19811,20178,39989,20,0.5045887619095252,159055.86178119722,0.0,2.857142857142857,7.363727982205641,0.19579105599398722,0.017856846330152838,-22.07427539258244,75.6153793640916,617.260350615442,8124,6430,1.263452566096423,0.0035011837225764103,13.606557111540553,108.87743990441147,87.76502100634704,99296.25753042214,1.7677669529663689,21.78006674055863,0.6242854329192691,u00044s00001_hw00002
5483,10223,15706,12,0.650897746084299,69402.01161863044,0.0,3.5355339059327378,8.935190391286026,0.14550853749072012,0.07154690263394761,29.429498910565105,25.612578806408983,553.0323767476085,5482,3866,1.4180031039834453,0.004578640497127673,21.925554636443863,100.11921389124313,81.58721457509967,31510.51694400978,2.4763499807613023,19.343598811440863,0.4540288704765875,u00045s00001_hw00002
12577,32258,44835,13,0.7194825471172075,111797.21476903989,0.0,1.987202304759566,4.72293578709044,0.27806361085126285,0.013430625976184758,-6.8728970391045,425.03656568678366,579.7353695500117,7582,7631,0.9935788232210719,0.00248554824493278,11.943970125634927,88.33491519877795,65.17367284400765,49518.39495664019,1.25,8.015800947184779,0.4429304885541153,v00001s00001_hw00002
8822,16973,25795,22,0.6579957356076759,110583.25884677799,0.0,2.7737839769925143,8.320903068935177,0.1881720430107527,0.021248924411451563,-52.98223796612583,87.33477390373746,556.2240461401952,7278,6753,1.0777432252332297,0.0033626186092581595,-37.73293152567113,100.45455279678164,87.55574789839145,56684.526443695155,3.1356704826480675,17.076495629183395,0.512595912209787,v00002s00001_hw00002
19267,8083,27350,30,0.29553930530164535,183448.73608625305,-0.051252385377520415,6.285714285714286,17.429127625318387,0.08829174664107485,0.014671974220756761,-33.1636663007038,13.646860982596303,385.8955223880597,7292,7423,0.9823521487269298,0.004289388533485322,-44.21236599956001,116.36097840423467,110.47926018748176,125967.52859140349,3.795556612672244,19.025065702908886,0.6866633768039518,v00003s00001_hw00002
23572,25399,48971,30,0.518653897204468,146199.09654142358,0.0,2.069118169655856,4.714285714285714,0.09566517189835576,0.024215261029365977,-73.62573472517772,228.86518664548677,175.02637037037036,7290,5659,1.2882134652765507,0.004568281141927472,-22.38695313157206,102.16957306016928,84.45641092898448,91564.92273875437,1.4285714285714286,12.426271624057092,0.6263029314467115,v00004s00001_hw00002
21264,16436,37700,20,0.4359681697612732,132807.27552250918,0.0,3.125,7.633174971735475,0.12528895053166897,0.011937152171528291,-39.56401177393957,63.225616899906775,177.283096655978,6374,6127,1.0403133670638158,0.004364263957338148,-38.82837109454195,105.08685238739987,94.91657962251053,80486.29448944372,1.2205719636167902,13.41906763264246,0.6060382925015452,v00005s00001_hw00002
28151,23062,51213,26,0.450315349618261,163480.03885386122,0.0,2.2163724428282645,5.796758232287506,0.19466403162055335,0.017789430611761102,-22.47750732316937,106.63051146246366,611.8631613324625,7747,6212,1.2471023824855119,0.004606931809051945,-12.847962781672505,107.7770172111153,86.63052178064451,109016.89188213523,1.505199322349037,11.192212694547937,0.6668513944970864,v00006s00001_hw00002
24337,30942,55279,36,0.5597423976555292,199044.94532056368,0.0,1.8571428571428572,5.883266988340528,0.19337423312883437,0.008523811747221716,-41.450258878741536,209.92641382235254,418.6054487959134,8072,7363,1.0962922721716692,0.004326337015987613,-21.629813819933062,103.94580949174174,83.3179412824217,133886.40382756846,2.2857142857142856,16.0102008298536,0.6726440785117311,v00007s00001_hw00002
81229,36087,117316,44,0.30760510075352043,436608.73732982366,0.0,1.75,5.0,0.139304531085353,0.009597186563902698,-59.4161365597328,9.036056244786197,344.94717059929,8759,7663,1.1430249249641133,0.008357781249308693,16.742616060315356,119.60394473909666,102.71300594579938,365463.5930756185,1.577908716741037,21.311703594550686,0.8370505714354026,v00008s00001_hw00002
19800,32217,52017,19,0.6193552107964704,149176.67040815792,0.0,1.1428571428571428,5.5900558353564,0.39277334584702017,0.026135312584304016,-29.68267527994625,393.14701037739997,739.9745386591918,7694,6287,1.2237951328137426,0.0037800537459256336,-4.324054131516578,100.69537815746794,73.53316321338066,89875.37008612523,1.1428571428571428,14.680447592502068,0.6024760429376782,v00009s00001_hw00002
29672,37294,66966,54,0.5569094764507362,348532.4698218627,0.0,3.5,10.756538709082955,0.16792491328300346,0.013892899270296606,-24.507688640570752,73.94627570739608,366.7699293642785,6201,6142,1.0096059915337023,0.010695863269146216,13.233313088854642,101.14982807333594,76.49550573229718,197656.98985712195,3.5970509462897633,23.48354434258056,0.5671121257601789,v00010s00001_hw00002
17959,15899,33858,23,0.469578829227952,148659.54504263846,0.0,3.582838915424129,9.285714285714286,0.18573480134035425,0.047058393585615574,-50.251706166914,120.49636979082325,365.079071969697,7709,7494,1.0286896183613559,0.0032494364080034757,-10.518056368758279,116.27747137078808,97.9866175807356,88317.6738501842,1.8070158058105024,11.00753386114394,0.5940935297821137,v00011s00001_hw00002
11310,19728,31038,22,0.6356079644306979,128846.55115803384,0.0,2.634155559226539,8.75,0.18915801614763553,0.028592430831675973,-68.97583659165278,174.87970761570938,775.3080442241708,5921,6055,0.977869529314616,0.004231230199912138,-24.692804899016473,104.28800706892524,87.69931392894507,66898.49774265513,2.5274008589934476,16.575107924178894,0.5192106202408343,v00012s00001_hw00002
8665,17857,26522,16,0.6732900987859136,105069.06637802775,0.0,3.555365663331973,7.403756037553256,0.17607127704709377,0.035164833791490414,-19.909801987151457,12.501765995705231,664.6995364517488,7374,6139,1.2011728294510506,0.0027233722293119418,3.3193128145195963,108.5853104690265,86.38139444972245,44506.02043010881,2.2990985913176565,15.892531838619611,0.42358823547532726,v00013s00001_hw00002
16700,15399,32099,26,0.47973457117044144,138276.80340569853,0.0,3.75,6.544308282645388,0.09306930693069307,0.02778444261356419,-75.66078799794361,69.1527869021792,333.1480938416422,7496,6572,1.140596469872185,0.003616937183944199,-37.51895284688177,111.73089977868239,102.38295336166226,85117.59643624845,1.857142857142857,11.228867997120668,0.6155594744732193,v00014s00001_hw00002
16145,19207,35352,19,0.5433073093460059,147867.64430390476,0.0,2.0,10.500595195921644,0.2348993288590604,0.02540698511967455,-10.515010047684136,146.330535406094,537.7029780564263,7515,6501,1.1559760036917397,0.003934490273473642,-22.13247588570558,102.06367178380579,82.85680949405884,88002.86357233099,2.9363960579040853,18.45091407607564,0.5951461794539935,v00015s00001_hw00002
19404,17144,36548,33,0.46908175549961695,179722.94563410894,-0.0023723631096517206,2.75,9.125,0.178698752228164,0.005272167200049048,-121.15751043447652,39.76878609954138,559.7233201581028,7851,6873,1.1422959406372764,0.004202569107601555,-4.663133856571231,122.45582575082639,105.73846539029708,121323.1324559684,2.5310570914145734,15.413344760953796,0.6750564432822369,v00016s00001_hw00002
20976,17830,38806,28,0.4594650311807452,146391.56690060731,0.0,3.2857142857142856,8.89685460151975,0.23076923076923078,0.02857002542291256,-34.57875881439307,153.47566151105406,449.7947635135135,8545,6625,1.289811320754717,0.0033958958072794047,-21.720755312512274,104.58779606549525,85.38333369366225,84903.60509836269,1.8571428571428572,10.957968479946466,0.5799760662170388,v00017s00001_hw00002
10104,11536,21640,26,0.5330868761552681,129758.88825260026,0.0,4.428571428571429,12.232769480846624,0.1335548172757475,0.030188543196934394,-50.748020801389906,56.75918809415784,420.6178967994775,6939,5995,1.157464553794829,0.003996645642647948,-33.52654744155406,106.73390270132607,92.14325076034413,73662.98582866264,3.627154532136727,22.581933921377424,0.5676912527584521,v00018s00001_hw00002
15546,16490,32036,21,0.5147334248969909,108538.66622817575,0.0,2.375,7.155702735067539,0.24665744582757032,0.05217443739205951,-13.054068942374252,263.7079160256101,609.7625570776256,5606,5418,1.0346991509782208,0.004572891132115001,-3.3733742189657887,71.70355750271519,50.51895433464776,63246.402801983524,1.6931928507656875,14.319074855386889,0.5827084945840737,v00019s00001_hw00002
19373,18986,38359,29,0.4949555515002998,178614.53506236046,-0.008536947431053932,2.576941016011038,8.57740397064713,0.1496189330124348,0.032552705635293944,-15.17745000935051,51.05209258455619,334.1157811260904,6842,6838,1.000584966364434,0.0048880998797370895,-54.329425453456366,101.17476385884693,96.57768509898425,116798.2319993789,3.2451887464367926,17.5180709118478,0.6539122471673463,v00020s00001_hw00002
9726,18164,27890,20,0.6512728576550735,97816.84001133076,0.0,2.748956004405096,6.714285714285714,0.13659147869674185,0.03414392087667773,-67.48860399403648,56.821831565389274,637.4034797017398,8642,4805,1.7985431841831425,0.00287154385890896,-29.714653190587537,115.66684844066924,99.86523301299938,45622.48812900781,2.0,14.464541268876395,0.46640729882219734,v00021s00001_hw00002
25356,12764,38120,30,0.3348373557187828,195296.6078322299,0.0,5.0,11.15036355544201,0.185207456404089,0.016560825407376755,-59.84764008677725,26.094344288045793,288.45776727702304,8700,6856,1.2689614935822637,0.0038334990357341884,2.212264860531737,125.58759274666767,106.3931630902964,132940.46221318986,2.857142857142857,15.614878975418623,0.6807105545191688,v00022s00001_hw00002
7105,7746,14851,18,0.5215810383139182,97991.68458478086,-0.01951221367587408,5.054801717986895,16.37894242522452,0.16221562809099901,0.03254165600284046,-26.61087583678195,34.889728306462274,653.2351797862002,6254,5660,1.1049469964664311,0.0038088629143986233,-27.12453743927394,100.88564123108152,83.40925702234392,50904.11266715449,3.204001404494074,20.941454672073448,0.5194737990560113,v00023s00001_hw00002
10180,14384,24564,23,0.5855723823481518,132628.98500729178,0.0,4.093299651969829,10.433592932238353,0.16199047114875595,0.02627503537499686,-54.538462266027885,51.169810372843635,494.173640167364,6670,7024,0.9496013667425968,0.003486782835040924,-33.45500058173309,109.5811972606073,94.60181068515946,69740.588468023,3.344199974491321,19.41139650662871,0.5258321811343784,v00024s00001_hw00002
23931,19591,43522,23,0.45014015900004595,141790.9398732112,0.0,2.4285714285714284,6.6373660206910055,0.17177200465296627,0.021004738061277287,-40.066902016711644,66.79246025103188,522.1345119139123,5276,5334,0.9891263592050994,0.006446380491970331,-43.03548557412825,99.04199175908,88.88299232463676,90365.21977308548,1.8182745801939795,12.144088110701235,0.6373130741208828,v00025s00001_hw00002
13190,14717,27907,29,0.5273587272010607,114848.20695014187,0.0,2.6736558053415402,8.144110179279556,0.16822429906542055,0.02758398549920404,-76.35223710911411,40.604081113630755,379.17186700767263,5745,5250,1.0942857142857143,0.005047275136433112,-44.21313682062092,108.42752990715792,98.94439380747939,69188.4872903902,3.0,16.360519241933435,0.602434196647288,v00026s00001_hw00002
24013,24198,48211,28,0.5019186492709132,176191.67198493707,0.0,2.848423484600442,8.375,0.1635279347143754,0.026310232533273418,-72.98728069995317,72.8437529349967,410.12818917237087,9226,7056,1.3075396825396826,0.003627051565358497,-28.79685911719268,104.597186414038,87.55302310220776,100057.15867426209,2.231499907401901,12.462187707179652,0.5678881274412115,v00027s00001_hw00002
24495,23924,48419,26,0.49410355438980563,189584.37633094206,0.0,2.5,6.934961436497222,0.24421186171899778,0.022205269049931135,-88.92585014214738,172.78734256264926,609.2264863164518,7358,7232,1.0174225663716814,0.004233998014456253,-0.6101996771731681,111.43159584354844,91.55907552396576,125850.88431193482,1.7544586059522749,23.66879994287146,0.6638251882752572,v00028s00001_hw00002
