F1_in_air_time,F2_on_paper_time,F3_total_time,F4_stroke_count,duty_cycle,path_length,median_acceleration,median_speed,p95_speed,stop_ratio,straightness,dominant_angle,direction_concentration,mean_pressure,width,height,aspect_ratio,ink_density,mean_slant,std_slant,abs_mean_slant,pen_up_path_length,median_pen_up_speed,p95_pen_up_speed,pen_up_ratio,id
1544,4684,6228,2,0.75208734746307,44229.631403448206,0.0,5.398023708715754,20.570954545558376,0.20257234726688103,0.1014546066488622,-17.096534460421577,18.814001972581963,625.5496794871794,5930,9059,0.6545976377083563,0.000977601638146175,5.451465090674011,95.981557408824,75.46222750769618,8254.853252022887,3.433544668344212,10.722839737902618,0.18663626600739266,u00012s00001_hw00001
5623,8113,13736,8,0.5906377402446127,51340.07711347425,0.0,2.1237241067597865,11.453052371769697,0.37068160597572364,0.12111183054488862,-24.48942754601969,67.88457122304428,566.3873957367933,4705,6301,0.7467068719250912,0.002226181722866256,-28.343179749063204,100.65391548519223,80.7221609045758,22194.66487700137,2.2953002000187537,15.19504397242674,0.4323068083428406,u00013s00001_hw00001
5680,8452,14132,8,0.5980752901217096,52492.180327831156,0.0,3.406101821586453,8.836128446664915,0.235663082437276,0.11129178392379821,122.41253426330108,2.1533430371519007,638.0747330960854,4690,7068,0.6635540464063384,0.0019543010877242834,-6.432091040882063,113.7951740506208,97.93434679835036,24220.55144373343,2.307927774486216,18.88308944307613,0.4614125626420548,u00014s00001_hw00001
10064,9370,19434,10,0.48214469486467015,74326.93111878964,0.0,3.003399434518377,7.926313921381402,0.21376518218623483,0.11074433955864026,-26.299822889207885,10.265304575742018,497.1630522088353,5083,7960,0.6385678391959799,0.0023741657713280393,-47.95076662394628,99.7079609568954,93.44784497095519,44377.84513865928,2.531435020952764,17.57831194565481,0.5970627936694225,u00015s00001_hw00001
20615,12723,33338,15,0.3816365708800768,64112.041360928866,0.0,0.875,6.646956102730484,0.39366786140979687,0.09382735851717226,16.509108952489008,209.94526752728376,581.7128478389579,3878,6005,0.6457951706910907,0.0034464515626993195,-24.270133828047438,66.30407294065458,47.80780404761647,40127.042772029825,1.0,6.669100869841581,0.6258893324910417,u00016s00001_hw00001
33989,21702,55691,20,0.38968594566447,129990.90533226723,0.0,0.5,5.348547587283521,0.42103424178895876,0.0318534143968385,-12.928657717006145,323.1449195478043,630.6044413601666,4726,7780,0.6074550128534705,0.004691256984927406,-40.96406395441138,79.43040887476081,63.17786098288182,101502.83275657821,1.0301575072754254,11.341644536543647,0.7808456483715441,u00017s00001_hw00001
2073,11062,13135,2,0.8421773886562619,40484.88522818188,0.0,2.254384878631564,8.828464240589332,0.3129251700680272,0.09816585219360482,6.383846447564532,4.4246067957017905,862.2744565217391,5826,7729,0.753784448182171,0.001116804086551304,5.629615056782867,101.64751820586706,79.03525773330938,7906.442541489067,1.6298006013006623,7.207407397154908,0.1952936879264097,u00018s00001_hw00001
13888,10672,24560,11,0.43452768729641694,117521.89832400606,0.0,3.1943828249996997,7.173876822106424,0.03695806680881308,0.029266496039148458,-100.315777599234,100.82885082924635,266.56064880112837,6503,10099,0.6439251411030795,0.0024413507178712205,-83.72851955089402,56.01456432946258,87.50031762913186,81761.72294717739,2.981715110469141,17.04710689705174,0.695714791142682,u00019s00001_hw00001
9580,6887,16467,11,0.41823040019432806,84988.4834700359,0.0,3.7156588330368123,12.17197122150413,0.24336283185840707,0.08970293355181412,-21.849368191165766,56.66164706324526,711.7114754098361,5680,8129,0.6987329314798868,0.0025042586554939556,-16.173923880449088,110.48811669702093,94.68474168732347,54009.45611383222,2.142857142857143,26.000349924914268,0.635491467886636,u00020s00001_hw00001
12896,11555,24451,14,0.4725778086785817,100188.6054196767,0.0,2.8066975291983574,5.4374086150447996,0.04005252790544977,0.046906400854658505,-81.52759372909685,79.79308696495816,180.05400130123618,4783,8192,0.5838623046875,0.003178166060668975,-57.84038532620749,87.62763661080673,87.97342611008372,67752.51243096779,2.2587697572631282,15.811991794494128,0.6762496807612158,u00021s00001_hw00001
2766,9714,12480,4,0.7783653846153846,38031.5298650129,0.0,1.3287682265918312,9.301860953119883,0.38634600465477115,0.11529039832515668,-7.034474267481944,212.39875828915453,544.7308584686775,5042,7394,0.6819042466865026,0.0013720856795341899,-8.369129091968272,73.35300764530948,49.14660845624886,9812.343207961738,1.932506753986368,6.65406765493479,0.25800548236658244,u00022s00001_hw00001
8314,6171,14485,11,0.4260269244045564,69140.98492422781,0.0,2.4327694808466287,13.265607137121709,0.27441285537700866,0.061067701352876265,-38.976794952955316,10.209046780643403,557.6670731707317,3951,6390,0.6183098591549295,0.0034285635403211653,-6.597800448786181,102.80153873686807,82.79782617644916,43764.70672222642,3.3761570107632872,19.070985013476147,0.6329777738947244,u00023s00001_hw00001
12885,11794,24679,10,0.47789618704161435,98376.83220043548,0.0,2.2857142857142856,7.177856968556047,0.1920359666024406,0.0868127827476632,-116.90902304062477,52.57597810587028,496.86790044671346,5582,9126,0.6116589962743809,0.0024466313454813014,-33.66117537442313,111.95023923400261,101.10405447564105,66340.9365956698,2.375,14.796035389382952,0.6743552837776385,u00024s00001_hw00001
9359,8299,17658,12,0.46998527579567334,74429.84538854551,0.0,3.25,8.76538838875123,0.17965169569202566,0.0983134133091205,-25.409210315688085,42.32496786500811,573.9900271985495,4879,7563,0.6451143726034643,0.0025340933514382148,-51.8298321391098,92.23619729871997,86.63197724386497,44979.49686168727,2.25,18.14313599878272,0.6043207080020276,u00025s00001_hw00001
4210,9000,13210,6,0.6813020439061317,48837.81111269395,0.0,3.375,8.857142857142858,0.3534844668345928,0.08515535021255236,-2.040019400439027,22.356658675182906,682.5522138680034,5515,7456,0.7396727467811158,0.0016076105903195374,-9.258569324927832,102.28912342324514,79.63000763514779,18470.53242016343,1.8294640678379568,17.0180010302902,0.3782014795368779,u00026s00001_hw00001
13314,11079,24393,12,0.4541876767925224,106523.96986210674,0.0,1.3975424859373686,8.394954768167329,0.341329677861549,0.05832192437865813,32.25505690929314,16.853046598141738,458.6335825968729,4553,7953,0.5724883691688671,0.0041160370802830965,-13.981457620112668,104.6407200242199,84.40857467312115,79092.49589384889,2.625,22.15821490092802,0.7424854330554206,u00027s00001_hw00001
11217,9002,20219,12,0.4452247885652109,92411.08870333344,0.0,3.564495469558999,7.368143894782502,0.18496621621621623,0.031547218938898794,125.87887376646233,5.853430221394863,717.0301003344482,5212,8109,0.6427426316438525,0.002900360353314197,39.60254768337773,116.53510227988166,110.91525839891928,61927.75282129941,2.1983849144366587,17.345490407873392,0.670133354018862,u00028s00001_hw00001
5061,16533,21594,2,0.7656293414837455,44522.03407371105,0.0,1.1319231422671772,5.745984898379316,0.3994540491355778,0.10900516034953965,-7.67635513555935,381.91063908393033,755.2381818181818,5637,7420,0.7597035040431267,0.0013799821005315994,4.346400786356678,78.83381819499637,53.404648881612815,13514.13598303411,1.375,7.714285714285714,0.303538152831472,u00029s00001_hw00001
11137,11720,22857,10,0.5127532047075294,85413.99942848511,0.0,2.809025631780529,5.7142857142857135,0.20555914673561732,0.09791608175920971,-38.247852788826606,85.85558487767447,578.9434810533077,5380,8713,0.6174681510386778,0.002403975124300116,-61.14991095126362,83.82803492633983,86.54491724324689,54730.41195553658,2.62375426790613,18.277845119486116,0.6407662950071892,u00030s00001_hw00001
14399,12252,26651,11,0.4597200855502608,92890.87801699675,0.0,2.5310570914145734,5.290084582702157,0.11571782178217822,0.08662767150709301,-96.91124997737805,54.44416409534375,324.01720958819914,5422,8222,0.6594502554123084,0.0025846800767137363,-46.412668748134166,103.0222156176912,98.74448486759972,62184.4562429904,2.0348525745124633,16.799999999999923,0.6694355524512555,u00031s00001_hw00001
1094,14027,15121,2,0.9276502876793863,51242.18955972847,0.0,2.003902442735175,7.032645904658848,0.2670241286863271,0.0584116692377024,34.49264152969636,14.608228466285677,608.4011783610069,5990,8956,0.6688253684680661,0.0011625589028718994,17.93143317724906,100.80045892482651,81.10018676903726,15003.07212191565,3.412123474857816,13.716471111142852,0.29278749114395086,u00032s00001_hw00001
6425,14065,20490,11,0.6864324060517325,88354.21432934176,0.0,3.347249861102852,8.710067849814626,0.30500268961807425,0.07642933913935704,-32.06399910949596,82.44583102076434,634.5935828877006,5231,7810,0.6697823303457107,0.0028514639464538275,-15.035168540415848,94.86034512875302,74.71931161666572,39527.443487891665,2.576941016011038,19.648752622050086,0.44737473801252403,u00033s00001_hw00001
12714,9875,22589,10,0.43715967949001727,99212.05924362972,0.0,3.55083270735459,6.916189162991338,0.16820276497695852,0.07688003873898346,-87.48931304765935,52.335872521398365,368.0198170731707,5433,7433,0.7309296381003633,0.0032067112977883644,-30.253453298237144,118.55805523666248,108.47651039356403,65945.07966762493,2.0303814862216996,18.5802177004447,0.6646881454772262,u00034s00001_hw00001
4051,8841,12892,2,0.685774123487434,38853.08485170809,0.0,2.7514197215965774,9.859781756932202,0.29642248722316866,0.1211661641893094,-36.45548736850844,70.30342037392661,820.5,4842,7670,0.6312907431551499,0.0012689597409564143,-5.546159932669223,93.32134059310768,72.14291707562587,9657.379248141697,1.0,7.044899774709548,0.2485614536143359,u00035s00001_hw00001
6455,13051,19506,3,0.6690761816876858,55215.30763026211,0.0,1.2936264483053455,6.939449965113169,0.4258511252163878,0.09411713832007106,-8.989111553749334,222.45438688020042,904.2056451612904,4838,8026,0.6027909294791927,0.0017894823305934437,-11.077354509050764,76.66626122156232,52.235586843035016,26551.970127358734,1.5,13.611700007428661,0.4808805975538253,u00036s00001_hw00001
4139,9420,13559,3,0.6947415001106276,44568.667808205675,0.0,3.501092953161609,6.715121485970707,0.1768,0.0904317485062858,153.35888933755234,11.68503184819078,573.4445331205108,5744,8621,0.6662800139194989,0.0011504050887421492,19.897689563912657,109.04686849722628,94.24221930720614,13219.883880464313,0.7288689868556626,7.121957070655591,0.2966183314554975,u00037s00001_hw00001
6869,12085,18954,6,0.6375962857444339,71058.96961998483,0.0,2.7142857142857144,6.996650984578265,0.18550905683947533,0.06194053934687187,-53.550162530634694,19.071622627206366,500.3858120721842,5885,10093,0.5830773803626276,0.0015624023469528704,-12.971974694911356,106.78530857955904,92.41028466391305,36097.37076951839,1.1786389101274892,8.973300449245087,0.5079917561788887,u00038s00001_hw00001
7743,6856,14599,7,0.4696212069319816,77044.44683872923,0.0,4.473882201245809,14.293423069236182,0.3440265486725664,0.10934614608492609,-16.69943386416491,83.05851608046164,524.2985729967069,5896,11369,0.5186032192804996,0.0015457119444693148,-9.85491736675378,109.4084823642089,90.09828171280562,39749.87000226451,1.5,22.64790126838716,0.5159342643535313,u00039s00001_hw00001
12206,7084,19290,10,0.367236910316226,65915.69935553832,0.0,3.8507304501873407,7.261549160387959,0.1460794844253491,0.08524000922621243,179.866541780619,12.795452111651127,514.5696068012752,4550,7349,0.6191318546741054,0.0023996210504887553,2.179838092486146,125.36757365183315,113.39870851475784,40398.82708566245,1.7832893349463983,10.978874654957224,0.6128862695934985,u00040s00001_hw00001
8408,11400,19808,6,0.5755250403877221,61571.5084335678,0.0,1.4356965173029843,7.898921589901348,0.4280980781974818,0.1104055312189208,-37.59912465259804,173.68836029025238,586.1854785478548,4533,7013,0.6463710252388422,0.0023886354494326604,-5.370906000488194,96.62098448436734,71.20311157528388,33424.28750936893,1.7544586059522749,14.3914611313539,0.5428531533449739,u00041s00001_hw00001
1963,12684,14647,2,0.865979381443299,41969.7967910568,0.0,0.7142857142857143,7.5255556376145325,0.45077105575326215,0.10040381848587661,-11.019725890539972,250.01879485077365,968.904028436019,4204,7195,0.5842946490618485,0.0017168900393308318,-4.04927747253643,78.58958247103365,54.64821482061951,13206.572416564099,1.2863340266688303,23.041858168723056,0.3146684860618206,u00042s00001_hw00001
7912,11288,19200,8,0.5879166666666666,72346.3757642338,0.0,2.2534695471649933,6.3668455465191,0.31480241125251174,0.09543304998260203,-55.426199926474986,22.90553434766862,723.4303797468355,4866,6539,0.7441504817250344,0.002742646770578588,-11.215766165598465,112.18885242182671,92.16415101583925,44369.51633264427,1.5185922589620926,22.88669326309716,0.6132928687020619,u00043s00001_hw00001
9135,10860,19995,5,0.5431357839459865,55510.29472309912,0.0,1.7677669529663689,8.146267066877664,0.37899860917941586,0.07156211355697936,-3.612154827980453,41.83400651328377,713.1386001386002,5193,6560,0.7916158536585366,0.0021824233924940487,13.05656751947348,101.35296152482903,76.94360664828407,27030.348192173304,0.8838834764831844,12.061742037995026,0.4869429774604556,u00044s00001_hw00001
4638,10624,15262,4,0.6961079806054252,46056.910772445604,0.0,2.0953818267800264,6.618456749442672,0.3860894251242016,0.06574318856333372,7.415436963906522,49.36140509435566,733.8818117480538,4181,6707,0.6233785597137319,0.0019888342213169362,12.885289056071814,97.85251715653615,73.38227468280256,19992.434940354804,1.7001838135919305,12.473531395025754,0.4340811097629163,u00045s00001_hw00001
9215,11652,20867,10,0.5583936358844108,66373.15058148564,0.0,2.9288436284649952,6.555507090365525,0.20806241872561768,0.10172643224620091,-23.415046118706265,97.6915845160476,602.4173126614987,6007,8624,0.6965445269016698,0.0017561844905150466,-40.439944517695615,86.51778815352883,75.52906244998259,33329.889128619434,1.5461646096066226,12.14398822823304,0.5021592140288816,u00068s00001_hw00001
7906,21266,29172,3,0.7289866995749349,36614.90148555832,0.0,0.2857142857142857,3.984613386773343,0.4734607218683652,0.10345833692751645,4.803977176204396,471.49318280583674,623.7080240367621,4356,7348,0.592814371257485,0.0015692936846016948,5.576286260849896,78.74690116833591,52.624139561237506,10953.18846076096,0.7288689868556626,5.562625772361724,0.29914564880315536,v00001s00001_hw00001
893,15027,15920,2,0.9439070351758794,25376.619484574505,0.0,0.45069390943299864,4.345325589376504,0.42242242242242245,0.040461420603809084,5.754968083042173,306.68597738625056,787.6895,3847,5839,0.6588456927556089,0.0013781970051056028,16.321693029839906,77.81064285527282,52.484380228645584,4080.804164210592,2.634155559226539,7.091270862756517,0.160809605341293,v00002s00001_hw00001
9877,4362,14239,12,0.30634173748156474,110237.11542630116,-0.02468540177150569,7.752015604817705,17.50578073955715,0.1443661971830986,0.047294141163176234,-13.15264287993865,24.43508513492275,403.13448275862066,6045,8683,0.6961879534723022,0.002748721185376664,-50.83274607908719,98.41971535785174,95.15491818247438,76660.14664951953,3.6421567954234173,29.031002027284902,0.6954113989019475,v00003s00001_hw00001
12732,11188,23920,17,0.4677257525083612,89023.33516490294,0.0,2.8066975291983574,5.140472521826275,0.04220558202859088,0.04867342491960229,-87.36937816541038,97.26276992911328,254.8028263795424,5261,8293,0.6343904497769203,0.002591675112097043,-60.381119823618555,92.58108284087447,95.4381461379318,58098.39545476315,2.080031396937291,13.868594486484804,0.6526198478988035,v00004s00001_hw00001
6827,6386,13213,7,0.4833118898054946,58335.04385179736,0.0,4.9163836160793775,10.162738312088923,0.20665083135391923,0.045916742848002554,-22.66416651499169,145.4879814876766,233.5465253239105,5822,6284,0.926479949077021,0.0023217846580993995,-45.02936214160626,57.46296336538214,51.55133828032872,29314.66821415638,1.5185922589620926,14.86853627113036,0.502522433832938,v00005s00001_hw00001
12524,13003,25527,10,0.509382222744545,99789.49401500894,0.0,1.4356965173029843,7.175409304184951,0.3164630599185573,0.030421893915917587,-23.43321572162899,131.24533142506715,741.6622325043378,5153,7436,0.6929800968262507,0.0035769595043048464,-36.56150139304747,79.1391741436721,64.70715031771604,69838.00391624044,3.8486383704988505,20.21488104517205,0.6998532721865128,v00006s00001_hw00001
13872,16446,30318,10,0.5424500296853354,126699.6486913806,0.0,2.1286732957408003,4.865538961693257,0.20588235294117646,0.058086354465188846,-48.79865484429769,47.203408365268494,457.66148215919486,6119,8579,0.7132532929245833,0.0031803118095127167,-13.523641117838583,98.28849644731159,80.31707076387715,91993.29799917316,2.625,22.811664204047677,0.7260738206406051,v00007s00001_hw00001
29906,21822,51728,18,0.4218605010825858,177316.54011715826,0.0,1.5185922589620926,3.4573291714848327,0.15793127386324193,0.05337656988313165,-73.8438995480566,126.74062092197292,398.99379096240085,5604,9394,0.5965509899936129,0.004157371056197734,-49.98497277639156,95.55618562271859,91.03063261133497,143436.209045231,1.231107225224513,16.90706365779164,0.8089274071694522,v00008s00001_hw00001
10957,28661,39618,6,0.7234337927204806,76659.60803264705,0.0,0.0,4.432871466290168,0.6058854440357331,0.060766862698867524,-3.5416684466969515,893.9361247442771,866.8759181532005,4796,8338,0.575197889182058,0.002485578094813357,-7.474572434714125,69.621787533671,41.27853372685782,46978.959117694045,1.0038911092686593,19.51220003967656,0.612825454282092,v00009s00001_hw00001
14829,25473,40302,25,0.6320529998511241,179259.89741897213,0.0,2.6575364531836625,8.595965623477097,0.1707825052067837,0.03491346026780701,-8.19700423462008,37.81916205326472,405.6928529238039,3996,7956,0.502262443438914,0.006917359708697879,-5.559498096955399,100.59371755544066,83.94835197265294,97294.10986078542,3.2596012026013246,25.705665717891844,0.5427544657876626,v00010s00001_hw00001
9415,12238,21653,11,0.5651872719715513,88068.21920882982,0.0,2.774617195444664,6.515194771067386,0.2537128712871287,0.048190622689425366,-72.32420980371653,75.93153783833664,452.80700676090964,5789,10055,0.5757334659373446,0.002058421295413124,-27.73298926722213,112.46666785935484,99.76997908984144,54449.295473712395,1.6720999872456606,12.313860559034605,0.6182627054670051,v00011s00001_hw00001
2940,13495,16435,4,0.8211134773349559,42170.051906028864,0.0,2.1323371160350915,6.970784513574772,0.3515625,0.08771359833755756,10.208435551054766,98.3855406194612,838.5339643652561,5319,8168,0.6511998041136141,0.001179381657028038,16.146493727996454,94.74648995864212,71.91138531510035,9879.201890930035,2.853790709945351,10.48862231356404,0.23427056511442543,v00012s00001_hw00001
1909,7896,9805,2,0.8053034166241714,28820.09044115665,0.0,2.9261749776799064,7.637693019168126,0.3546234509056244,0.13266316754789972,-9.540828200735888,80.52478341487068,702.372026641294,4063,6486,0.6264261486278138,0.001476487960585204,10.64812788604625,87.99575793222074,66.03423849387244,5347.540316783488,0.625,2.9354785547109117,0.18554904703376332,v00013s00001_hw00001
13194,8950,22144,10,0.4041726878612717,71920.96246312221,0.0,3.377314021526574,5.883910590452979,0.09923664122137404,0.11431430102990435,-35.97572624001045,75.1828007773195,302.0891505466779,5891,8109,0.7264767542237021,0.0022110194098167325,-73.93745742705475,64.27879216393755,82.02812611212619,43380.41180663384,1.125,13.899469886897307,0.6031678431566783,v00014s00001_hw00001
5202,12085,17287,6,0.6990802337016255,49519.124955675965,0.0,1.5103807466993215,7.551522261423181,0.3926571250777847,0.1536792163017252,-34.92521966720961,101.41600449031229,592.5111524163568,4508,8020,0.5620947630922694,0.0018198189709585624,-10.581634028563606,102.72160770328067,79.9555787685088,20021.34866333172,1.7072347639388223,13.099207575954566,0.4043154777321411,v00015s00001_hw00001
11756,8076,19832,15,0.4072206534893102,112695.64585158252,0.0,3.4552533206993785,11.852462270345583,0.22043519394512773,0.08040691681787057,-177.6775401867313,16.61386258025875,501.21268656716416,5268,9218,0.5714905619440226,0.002859542192229849,-16.496847929956775,113.48900010946709,99.39871805776625,76317.42997235295,2.3408030784693103,15.850768698993562,0.6771994551844638,v00016s00001_hw00001
13013,15889,28902,10,0.5497543422600512,76690.21853168942,0.0,1.5185922589620926,5.545120231129832,0.33761293390394675,0.11488891098838654,-51.39753773970672,233.40353693437214,610.9110269758637,5652,9582,0.5898559799624296,0.0019583852499942735,-34.37667369807942,93.05905660942501,76.59369668635554,44551.81196407611,1.6067177418916936,11.057700993386518,0.5809321295083637,v00017s00001_hw00001
15089,6731,21820,14,0.30847846012832264,87942.65518521404,0.0,3.7607683974920123,11.856959092321391,0.16818181818181818,0.0895647472757407,-41.24713822117095,109.53298490503035,451.65995525727067,5028,8192,0.61376953125,0.0026945845215749858,-38.248658614308354,96.74808148998049,87.89391199201548,57875.247481299244,1.178030178747903,13.370321993155093,0.6581021161961678,v00018s00001_hw00001
4227,9641,13868,6,0.6951975771560427,39331.97969700415,0.0,0.9583148474999098,8.578864569508518,0.43260188087774293,0.15491383839266726,-36.02261615389725,140.20025342471706,646.5148205928238,4787,6324,0.7569576217583808,0.0017620684727386897,-11.445973865315539,91.6492652527591,65.40913136829323,14034.457186950716,1.737932151513777,15.793166794167044,0.3568205133600152,v00019s00001_hw00001
1415,12348,13763,3,0.8971881130567464,36232.018020409116,0.0,2.0,6.680688048729488,0.34817073170731705,0.0364721973695017,15.023892005049623,70.43234782706608,563.1813755325624,4398,7192,0.6115127919911012,0.0013750152923661858,22.088460476158723,88.98667694154244,68.70455379075254,7412.484926573063,2.5155764746872635,17.126778173732642,0.20458382755268248,v00020s00001_hw00001
6242,11562,17804,11,0.6494046281734441,55162.741985823304,0.0,2.576167392099801,6.220257988716485,0.2562254259501966,0.1278859231935245,-106.77795649020102,7.311531301514473,707.7221860767729,4626,8662,0.5340567998152852,0.0017596624980004472,-9.594301911933613,112.62463404094342,95.76199566525845,26232.75192135649,2.25,14.590308970979915,0.475551993555691,v00021s00001_hw00001
13063,7603,20666,11,0.36789896448272524,70705.62235406064,0.0,2.625698307917874,13.62661699235633,0.288,0.12547060982047434,-26.413293488886,73.90326105929412,392.14540059347183,5435,8620,0.6305104408352669,0.0018422718432732437,-42.41302651477243,96.93290293686135,86.31577128049581,40054.65904201739,1.4252192813739224,10.66687082959021,0.566498924815942,v00022s00001_hw00001
4145,4124,8269,8,0.4987301971217801,40673.932566992255,0.0,4.142857142857142,13.950349275124232,0.30868761552680224,0.13734454620582734,-62.94899124465232,2.8367579503427245,776.632058287796,2828,5972,0.4735432016075017,0.0029727547870824784,-4.865042075597625,112.67668365057615,95.02649236353761,19727.026326774456,2.37761671101332,22.413634296617634,0.485004155776748,v00023s00001_hw00001
4414,7944,12358,6,0.6428224631817446,51778.76095690162,0.0,3.875,8.53049710619721,0.18761904761904763,0.15666764105939912,-63.964539143335884,79.33338572323265,735.5710227272727,4886,8431,0.5795279326295814,0.0017107972992512512,-39.80043378232881,89.99220713026386,80.61547521287778,21301.127046381975,2.5310570914145734,19.212008305214464,0.41138734594503146,v00024s00001_hw00001
13245,9680,22925,13,0.4222464558342421,117538.26689764012,0.0,3.2857142857142856,8.868631344274286,0.1767478397486253,0.043865000474709724,-30.40245679274446,3.3634627653626548,562.2496111975116,3676,5835,0.6299914310197087,0.007253311309636026,-20.801373030911492,97.94719868040266,81.49344892495265,84642.09923426504,2.936667039041277,21.936676697128448,0.7201237645266356,v00025s00001_hw00001
8889,5314,14203,12,0.37414630711821445,69823.54249181488,-0.00011619825558373265,3.503554956730627,12.545175183120966,0.24495677233429394,0.08957855439008962,-11.31928080239318,5.029732050419587,376.43767705382436,4318,6019,0.7173949160990197,0.003649318804001663,-55.69313006988115,88.70839791232522,85.84544292776572,46058.04646769126,2.627185560519664,17.773139897192983,0.6596349142997213,v00026s00001_hw00001
12982,10325,23307,15,0.4429999570944351,120254.99657947151,0.0,2.6516504294495533,11.281755557800789,0.18422991893883567,0.05447095042475158,-178.92152809546977,8.315908130670532,439.44169096209913,4535,7740,0.5859173126614987,0.004697728996499999,-6.723100147862714,112.95170720413903,97.06823760844148,86451.57471431588,3.8608613028701253,22.36182056780608,0.7189021427245532,v00027s00001_hw00001
