F1_in_air_time,F2_on_paper_time,F3_total_time,F4_stroke_count,duty_cycle,path_length,median_acceleration,median_speed,p95_speed,stop_ratio,straightness,dominant_angle,direction_concentration,mean_pressure,width,height,aspect_ratio,ink_density,mean_slant,std_slant,abs_mean_slant,pen_up_path_length,median_pen_up_speed,p95_pen_up_speed,pen_up_ratio,id
13198,14232,27430,53,0.5188479766678818,170483.39972516132,-0.10234066583987333,7.103036322587686,17.13440960067896,0.04300489929232444,0.19630596402471742,-75.66763943676884,61.03520209115795,634.0291005291006,3244,33911,0.09566217451564389,0.0022390379437347385,-2.823783224191707,109.3413815231982,89.48333721397482,65215.66572375588,4.87660230078279,15.982152783771904,0.38253381753819415,u00018s00001_hw00007
12181,16624,28805,56,0.5771220274257941,151200.92702710995,-0.03276572979983672,4.1970910388850164,9.49601759437539,0.05794392523364486,0.20566755194426659,-39.27701542736907,13.590019445258225,233.85701275045537,1574,31156,0.05051996405186802,0.004276068804610941,13.921823484554276,107.56975220620033,92.48222890438349,79090.3593865209,4.65109159888563,17.756767640918863,0.5230811803973939,u00019s00001_hw00007
9732,13528,23260,43,0.5815993121238177,173344.1812568612,-0.09726634468659912,6.875,21.024238588870872,0.040455840455840456,0.20166148269463272,-70.79712146026986,98.11023408020756,385.5778642936596,3500,34956,0.10012587252546058,0.0019020121155475453,12.330399751381202,112.27599463658248,95.06556990572038,64350.58157495737,4.65109159888563,21.28583413096111,0.37123012210950856,u00020s00001_hw00007
12848,16095,28943,50,0.5560930103997512,132874.64926404844,-0.05357142857142838,3.536255296272076,8.102812101986334,0.0625,0.232798514387981,-57.897923613991836,33.65137639425853,196.46478873239437,1612,31032,0.05194637793245682,0.004162640006487578,3.840370069704256,107.5038531453558,92.11941308863149,73662.45022217196,4.286904431400519,15.120016837715147,0.554375500745744,u00021s00001_hw00007
11237,18934,30171,26,0.6275562626363064,255794.97493545682,-0.006669466064039398,7.427648408663951,20.09216872551364,0.03775100401606426,0.0417241920400123,-53.04733196321794,21.740348607202094,420.4360095389507,4281,34360,0.12459254947613504,0.0022052846238703864,3.51683761434822,106.05863984575211,90.4449553958234,96271.51426373274,3.8068152998790987,19.908345507869157,0.3763620230930038,u00022s00001_hw00007
9606,13471,23077,36,0.5837413875287082,192608.53200041223,-0.08770243113904552,5.824248260750421,16.412410130731153,0.04047890535917902,0.06439329809965576,-79.7999420612392,119.37302313267791,520.6871508379888,4192,33122,0.12656240565183263,0.0019661965856468313,-20.801755573997387,109.44711775185924,93.46096343912816,105137.1611448917,8.837464912944247,26.629592045756535,0.5458593139823457,u00023s00001_hw00007
19576,13407,32983,46,0.4064821271564139,145603.0509777387,0.0,4.9677615057756945,17.411401842210367,0.1447520184544406,0.19722902025306738,-14.645325385182813,24.072339650986176,589.8331460674158,2614,28841,0.09063486009500364,0.0024884663620787038,6.047525582487443,106.05095053650233,83.00321584086362,67971.77860262495,2.625,14.521439163342421,0.4668293565704003,u00024s00001_hw00007
14008,18529,32537,40,0.5694747518210038,244388.61889112467,-0.04210056331425949,7.0400639201643616,12.517029116922092,0.04013239553165081,0.060483615526839,-69.12166877601268,86.62555428787834,405.9222629222629,3891,32255,0.12063246008370795,0.002672101857865603,-11.823479106278123,109.55042300680415,92.01644294211366,117801.30713845746,4.628375914206114,21.11167789503699,0.4820245217349423,u00025s00001_hw00007
8427,12837,21264,45,0.603696388261851,124437.50594232531,-0.1142043045446588,6.227459353540575,12.350328426600564,0.042900302114803626,0.2530525021141697,-72.83617043430753,55.05501132571596,446.05882352941177,1760,31815,0.05531981769605532,0.002820844023746824,-10.338669150257129,110.2619631392973,94.66408952697306,45230.34031574004,4.910086267365496,17.503013394847628,0.36347835785702376,u00026s00001_hw00007
7891,15740,23631,36,0.6660742245355676,140407.29723577198,-0.09617146700941914,5.602477586036451,11.827837343504022,0.04426070038910506,0.24085654001587667,-80.20630717008517,61.54318510269131,389.4521988527725,1997,33956,0.05881140299210744,0.0025323365590348866,-13.338498194630105,111.08152840131278,93.62314172349716,50092.547579629456,5.982969026106264,16.022938629738533,0.3567659841462088,u00027s00001_hw00007
14777,18935,33712,57,0.5616694352159468,183318.65941718657,-0.06873703063048442,5.771698190307598,11.428571428571429,0.043938161106590726,0.18688823412063874,-73.06560517147068,38.078008685812435,469.6779324055666,2046,34694,0.05897273303741281,0.00304982115970791,0.732000679992882,115.02713572588094,97.30375241030542,73609.89527741559,4.0,13.097677262284954,0.40154065882566936,u00028s00001_hw00007
10126,17196,27322,37,0.62938291486714,138457.71046241658,-0.026396453118419316,4.48783076775406,11.415170714841702,0.0800711743772242,0.24760179797108905,-62.316741873047306,67.52123758752109,409.6039387308534,2677,34380,0.0778650378126818,0.002080210062659237,-4.957360840546764,104.70591230396134,84.68860687748186,56519.32212241471,4.01534927706785,18.36709387411825,0.40820638976083967,u00029s00001_hw00007
9806,11340,21146,45,0.5362716352974558,144681.08023323273,-0.0892857142857143,5.384438164035399,17.73449664963814,0.0639614855570839,0.2133137880177097,-56.27453297459377,98.43988216474202,389.5036691127418,1874,30980,0.0604906391220142,0.002894320293583526,16.67660278092082,110.77246523139205,94.26500119587214,74389.67817519222,4.360690885628102,18.803549342612143,0.5141631376768306,u00030s00001_hw00007
10334,14306,24640,37,0.5806006493506494,149061.06652904226,-0.02441081843972226,5.703561365050608,14.613034896029555,0.0853462157809984,0.19640395107983466,-53.5442264686704,65.1230432055318,465.59,4559,29225,0.15599657827202737,0.002793076800434475,24.152025680125092,108.00449339687106,88.80921203336308,63075.0093152047,3.9369781290979016,20.48146703871651,0.4231487858227252,u00031s00001_hw00007
16127,17239,33366,45,0.5166636696037883,196212.04269027343,-0.023362601671554906,4.94501011121312,11.539578078513719,0.08151447661469934,0.027255335598208672,-78.3567583181195,89.1797989481877,405.16113537117906,3637,34622,0.1050488128935359,0.0022707206768400766,-13.145717758442618,103.86283162450738,87.49267471262588,108503.67315108192,3.25,15.992035025832783,0.5529919145806876,u00032s00001_hw00007
14913,15598,30511,45,0.5112254596702829,205453.87891034517,-0.053571428571428575,7.090927301841417,13.88501752578119,0.058214109521460285,0.038568071387492985,-60.94290045701809,91.71732411857928,625.976833976834,5255,32149,0.16345765031571743,0.0019995709437816644,-20.969408230953658,109.23748074742534,92.8736738210515,97252.52678945573,5.579658173658277,18.786457842510842,0.4733545421738874,u00033s00001_hw00007
13301,17918,31219,41,0.5739453537909607,191563.78807949607,-0.1204608543340833,4.881406047441659,10.801631489521156,0.06965811965811966,0.16646141024046854,-68.14976624269292,61.42980285995178,381.05963880722385,2201,31902,0.06899253965268635,0.003281385144005757,-13.195537805158521,110.05915710102549,92.18155358888434,104724.04670006747,5.62638871746345,20.54739575246991,0.5466797652623604,u00034s00001_hw00007
17607,20779,38386,26,0.5413171468764654,214394.31041366837,0.0,5.354761375426089,15.261072886248499,0.08007312614259597,0.09969235847371352,-62.53813291679114,103.62858351700089,302.5784136182543,4365,32012,0.1363551168311883,0.0020175358671797217,2.437016625738185,105.86231997359965,86.49855702690206,89178.45996993736,3.7271834949013654,17.1648246523756,0.4159553478721977,u00035s00001_hw00007
18645,15946,34591,55,0.4609869619265127,134179.46681940032,-0.022225556312631678,4.371901037821038,9.471103852079816,0.07468477206595538,0.234476989802684,-38.30395509864686,156.01253294681305,391.6291922531885,3167,31570,0.10031675641431739,0.0025379906261635363,-15.058661815384003,107.2772177877129,89.07542797267499,63923.42919775915,2.575393768188564,11.347066325350813,0.4764024683731773,u00036s00001_hw00007
8610,13153,21763,32,0.6043743969121904,153067.32912261045,-0.03490409967380481,6.285929883027182,20.593809397353954,0.05419580419580419,0.22889411036911658,-71.38093213659782,75.10251064774286,283.8266590389016,2810,35004,0.08027653982402011,0.0018242781648889544,-7.110987362926554,108.07267758432118,88.91214685077576,55280.765002260596,5.294507572306696,16.203888760231234,0.3611532605888709,u00037s00001_hw00007
11330,13764,25094,30,0.5484976488403602,156702.1952668953,-0.016009524780522533,6.786842011554115,21.560301418408013,0.05169538632573652,0.22101175258389205,-75.54724459673862,44.095683743001985,444.94751230180424,2595,35513,0.07307183284994227,0.001927793391212031,-4.4894159808577925,105.4660821973158,88.17526996429044,48020.925779504076,4.94156652157053,16.146852606430873,0.3064470519874645,u00038s00001_hw00007
11878,13016,24894,48,0.5228569133124448,114380.64157222556,-0.05660996871202961,5.325885166500612,10.263329556712806,0.04116945107398568,0.2834220325880778,-51.52879168058744,164.50292024551467,412.3555684454756,1594,32428,0.04915505119032935,0.0027608683162684004,-25.54656330876259,102.49890131155297,89.08612972393006,45581.803348575406,3.1340428968881504,11.891245571791442,0.3985097716014542,u00039s00001_hw00007
5717,12817,18534,35,0.6915398726664509,155869.7150321121,-0.1522227628720092,8.139410298049853,15.97673479704321,0.0407673860911271,0.20160712854853088,-79.51670916448602,53.54427862876171,349.0293599530241,2463,31491,0.07821282271125084,0.0025931558466905907,-16.42377308487629,111.05723419879659,93.06062245984187,52641.26266304178,8.97213595499958,19.9437980752125,0.33772604673202034,u00040s00001_hw00007
13057,16050,29107,37,0.551413749269935,222220.19131676224,-0.05143338948891296,5.287357965436968,13.784954414095514,0.05916030534351145,0.07556766679861679,-67.2176367358787,138.26756657210845,249.90248476324425,4744,29931,0.15849787845377702,0.002485650740742883,-2.415895867170365,109.26101115108442,91.23748161758763,130145.98687692707,4.664236490661287,19.732715780189206,0.5856622933575436,u00041s00001_hw00007
15603,17754,33357,31,0.5322421081032467,106885.20142212803,-0.008950189872015568,3.0246381324197538,7.306606576378691,0.09149484536082474,0.26575254970560686,-56.303503137277936,149.16091585940822,406.12335735481133,1369,28894,0.04738007890911608,0.0033090406039314483,-3.5201863133543227,105.74654902753657,85.8233405553495,51328.1179348435,2.42706097986845,12.604191621638229,0.48021725413727145,u00042s00001_hw00007
7436,13564,21000,29,0.6459047619047619,163006.7739333118,-0.08718469069881207,5.7362439550276445,16.682043010215843,0.0580608793686584,0.1072008381866239,-71.00039434074175,161.30383995334608,270.6095396561287,4880,28804,0.16942091376197752,0.0017450613303436264,-16.799715417998158,104.51808584106107,88.11042715176839,74938.0089367676,6.836277779431657,23.415861022532724,0.45972328099337584,u00043s00001_hw00007
5898,12934,18832,17,0.6868096856414614,106128.76888676177,-0.04853776986700531,4.400834800214104,12.856984117184759,0.06341749853200235,0.3036305442267205,-73.52280097626014,134.8233941079197,654.7279069767442,3531,32274,0.10940695296523517,0.0014352617610370012,-15.255260119313279,102.70622059944247,86.27696579396498,40492.46615049573,4.668682359989964,20.245275890214657,0.3815409014468146,u00044s00001_hw00007
86061,16137,102198,30,0.15789937180766747,168171.00566479174,0.0,4.914900812834375,13.940981608611418,0.05106382978723404,0.06305269614166983,-62.93746210561643,119.85500323535183,289.0111888111888,4731,30813,0.15353909064355953,0.0018996576131316092,-11.030682210771806,103.48552819925996,85.40139675218144,78405.38457436074,3.2715630820756,18.46650028758316,0.46622415240022363,u00045s00001_hw00007
13753,15604,29357,49,0.531525700854992,213538.72447482854,-0.08374812634287698,6.364762688555847,11.420919594433352,0.043478260869565216,0.03816345957511184,-40.58633035318501,10.233314324769578,478.6179450072359,3581,31807,0.11258527996981796,0.002922375360334067,-10.896269623893717,106.06444106929173,90.26204037625412,117516.72933982732,5.95390456690706,18.99012901483294,0.5503298271957221,v00001s00001_hw00007
8668,18339,27007,44,0.6790461732143518,182776.19121416114,-0.07046420368389375,6.932148630996943,15.011548368770265,0.061447811447811446,0.18431399600930576,-46.50337353541383,26.243973540384374,425.4961017644645,2553,34079,0.07491417001672585,0.0026770606865550153,0.05953368601433246,107.10864906187854,90.06737430648133,59493.906285254154,5.25594901040716,14.454501405841954,0.32550140086650786,v00002s00001_hw00007
11343,14022,25365,45,0.5528089887640449,151294.64550499993,-0.1071428571428572,6.160273810339328,11.246481779094529,0.046162402669632924,0.20152979672856688,-71.03706162664056,56.2674761207983,496.9641888225719,2150,31075,0.06918744971842317,0.0037408372793289943,-0.4684192612685496,113.368968045786,94.4407910193769,68523.45899710056,6.4043441125461635,16.22988336233345,0.45291397305158443,v00003s00001_hw00007
17039,17738,34777,53,0.5100497455214653,150235.7759748589,-0.022011438001654504,3.6443449342783127,10.268273683751032,0.07283035324901875,0.2134155470192666,-5.815662010925806,14.72766253866042,266.44757033248084,1471,32643,0.04506326011702356,0.0037525138534537433,16.641480147255674,106.80134114729073,92.28572367610951,78221.76771713594,3.2888184094918107,13.636799526181722,0.5206600572304823,v00004s00001_hw00007
10824,13300,24124,41,0.5513181893549992,113797.49006651813,-0.06288285380720104,5.8269310104033325,10.236545537199117,0.05211349160393746,0.23561300240722385,-71.23900286350091,91.63366354749581,241.7799773755656,1859,26788,0.06939674481110945,0.0035400714303407345,-28.87105485599387,107.57397369022978,94.00352156510935,40241.74998101003,3.8263069662534916,12.159976475403193,0.35362598909244386,v00005s00001_hw00007
16560,15400,31960,49,0.4818523153942428,137004.10582762852,-0.025263961821948788,4.375,11.170024632605989,0.06613226452905811,0.22227912532182234,-52.02717196597486,38.033193502166554,472.40537897310514,1637,30446,0.053767325757078106,0.0031943200868490614,-10.736079643312937,108.31160462846255,92.05030923497027,65414.003897228235,3.571428571428571,13.931498519916131,0.4774601717376905,v00006s00001_hw00007
12496,19056,31552,37,0.6039553752535497,226336.18573328364,-0.07142857142857129,5.8739006844420665,10.35235192436739,0.055105348460291734,0.04534989362042638,-69.32510172490296,33.62488441597667,432.3968063872255,3206,33989,0.09432463444055429,0.003288125791821079,-7.811454351366517,107.78072070308083,89.22516425398875,120432.30086331988,5.800053879060091,22.493405712508576,0.5320947707638684,v00007s00001_hw00007
11469,14931,26400,46,0.5655681818181818,140110.1466168082,-0.031051606189708036,5.0,10.359079246957108,0.04503105590062112,0.2229951068255878,-61.56205548919822,73.62225198718133,451.3488372093023,1721,31318,0.05495242352640654,0.0033703943202506356,-0.9354790184464944,109.95089970243536,92.25783898100927,65252.06492049913,4.75,17.84020049434507,0.4657197675979822,v00008s00001_hw00007
26264,27089,53353,58,0.5077315240005248,161807.5469670991,0.0,3.377314021526574,8.33064269613987,0.12344632768361583,0.1967564250098276,-52.803499733654114,130.9462332818808,493.3307392996109,2406,31872,0.0754894578313253,0.0027430714013967523,14.308994777361134,110.18664009054463,88.98018882662797,66351.87447544653,1.4630874888399532,9.170704056703215,0.41006662370907887,v00009s00001_hw00007
12168,15693,27861,54,0.5632604716270055,140456.72954115906,-0.09255984398280193,4.5,9.918415202740734,0.046282619399310686,0.22362668702377092,-71.50404553822973,63.02265989690873,334.05227817745805,2298,31390,0.07320802803440586,0.002805466891736939,3.4854825498202695,112.40351593759158,94.4906778156992,67039.2119564681,4.155192534648665,16.6687683579954,0.47729441070905126,v00010s00001_hw00007
8124,16475,24599,45,0.6697426724663604,122971.88174734218,-0.06106287007161004,4.75,10.424816314718708,0.03144063819802909,0.23145851657594396,-82.6814218661173,55.573158800598314,241.5988051470588,1929,28622,0.06739570959401858,0.0031459628239799893,-4.588747303789106,112.01739518845751,96.03640143289415,42361.24796165899,3.86529138972199,13.276429037498652,0.34447913913112543,v00011s00001_hw00007
14089,13315,27404,47,0.4858779740183915,215807.0224956018,-0.0714285714285714,7.8154739237656745,16.308069321657914,0.04299825682742592,0.0058426615193059,-68.52966906862991,100.39270793073227,565.1736425339367,4114,31273,0.1315511783327471,0.0025546927506388175,-9.403678801195461,114.91889109467658,97.71754630777392,111665.95041855433,5.75,15.660964658419335,0.517434275897255,v00012s00001_hw00007
6092,16339,22431,38,0.7284115732691364,158844.37136569488,-0.08387474836685094,5.824248260750421,10.834719023815788,0.05060918462980318,0.03291822847938478,-87.52977289447178,84.70085507059392,441.07826887661145,2706,30685,0.0881864102981913,0.002864348275792739,-15.967229933440077,110.11139040721856,94.1486540690022,66487.42274639147,5.779979521183975,14.469503305367686,0.41856958590822657,v00013s00001_hw00007
18969,19760,38729,47,0.5102119858503964,131285.2739198761,-0.016941633471595274,4.125,7.474349109790199,0.05107212475633528,0.23990677675116676,-51.46633278965544,69.76300794782725,375.0987748851455,1710,31520,0.054251269035533,0.003134471106523677,-15.72754327967594,106.91448324347084,90.01786704196785,53973.22988923537,2.7180425129200643,10.837118620479798,0.41111412024912586,v00014s00001_hw00007
8089,18031,26120,47,0.6903139356814701,229135.97606237984,-0.090566489194841,8.0,16.0,0.031077054065559814,0.045863535464815544,-55.188284834944895,56.85636817042728,439.1652754590985,4643,33689,0.13781946629463623,0.0021377553078271955,1.7584403811658935,106.16111313567416,90.99669607874327,83669.86364747513,5.5,16.701206647604277,0.36515376190728294,v00015s00001_hw00007
8221,17774,25995,36,0.6837468743989229,159053.23396411893,-0.03571428571428581,5.011697715526588,12.089478971159025,0.07081174438687392,0.2116338110676442,-70.25006241022135,130.3844500789229,522.9085884353741,2496,33646,0.07418415264816025,0.0025646422671157095,-27.2613056639454,104.22618284223458,88.84794197675224,65350.82252926446,6.571428571428571,24.03197919956183,0.41087389989195094,v00016s00001_hw00007
6856,12918,19774,29,0.6532820875897644,193064.28427065985,-0.11017157909581954,9.770011514834566,22.714285714285715,0.026081802015411975,0.18132614136947783,-41.989169490357874,36.891634337675185,378.61946386946386,3389,35098,0.09655820844492563,0.0020132458676770677,3.649117535608218,110.30204019840289,89.92248602132395,56811.09967365042,6.717548361913345,19.0,0.2942600175287007,v00017s00001_hw00007
9904,15324,25228,45,0.6074203266212145,133782.35921578878,-0.05862397281368259,5.428571428571429,11.890934149932782,0.04969879518072289,0.2096671953866564,-66.40343959651976,90.17379999858846,373.686794305351,3309,28321,0.11683909466473641,0.001892677275669813,-5.7532012951382745,111.33737306952086,92.93914591044158,49353.87099425598,3.288818409491811,14.62517111106171,0.3689116508601032,v00018s00001_hw00007
11173,14132,25305,46,0.5584667061845485,146984.60682064254,-0.07487541029005307,5.703561365050608,15.655220677119573,0.0622610595303113,0.21818058637405388,-70.00216268260222,50.716962919296456,397.4421949920085,2383,32088,0.07426452256295188,0.002341369025725007,11.54401013770368,103.94697665193638,83.66099756391229,58564.26755193087,4.372922247146848,19.002148106281595,0.39843810055153406,v00019s00001_hw00007
7986,15251,23237,22,0.6563239660885657,199984.55942156355,-0.07794518302903053,6.858630790947316,14.659638684747849,0.045409181636726546,0.03558637422382207,-83.50210166088155,84.03042002899713,350.1026653504442,4272,32249,0.13246922385190238,0.002325652131767942,-7.199576732649117,109.060548018609,91.05230739402143,92720.55673977337,5.954252681907277,21.543471519393556,0.46363857793801094,v00020s00001_hw00007
9690,13415,23105,58,0.5806102575200173,133285.20558009285,-0.10714285714285676,6.180945043652553,10.080910633816606,0.03130434782608696,0.2572909595804135,-75.41243533405124,69.17043824789268,596.973079080202,2147,34425,0.06236746550472041,0.002738250386332211,1.8052746028279316,116.88239792002675,102.6034296627315,55081.36991850854,4.75,14.683740834608843,0.4132594437528133,v00021s00001_hw00007
6969,14518,21487,33,0.6756643551915111,161077.6628044491,-0.10788210989736369,6.490377492873585,17.55189828671212,0.04067617538298996,0.2065180748086605,-76.16807038784678,52.984338077616464,333.6464174454829,3178,34187,0.09295931201918858,0.0021217995110562847,2.563873781262966,110.52298257298625,90.73716388116345,56335.123923102976,6.463853059953422,19.560476469780994,0.3497388957741132,v00022s00001_hw00007
4737,9304,14041,27,0.6626308667473827,100074.90260769805,-0.0809394577938829,7.831176655109484,16.481633180569325,0.030578512396694214,0.3062131316793879,-99.03839986466924,96.19519186628324,568.8455941794665,1458,30642,0.0475817505384766,0.002719280466077603,-19.07939398938969,111.08997121056568,98.81252277904632,24964.668374929126,7.160001745809843,22.633630950424195,0.24945983183009135,v00023s00001_hw00007
5972,14528,20500,21,0.7086829268292683,224606.94239940075,-0.1107163803279147,10.5,24.549363776444885,0.044002095337873234,0.1568532595697096,-57.568163102385206,43.50810788625434,445.1476683937824,4715,35361,0.13333898928197732,0.001650207621069796,-28.301557957936698,104.85885718597326,88.45451926098727,60947.21839369934,9.792981119151579,29.61028052635009,0.2713505546294367,v00024s00001_hw00007
11129,16000,27129,52,0.5897747797559807,162869.78694252443,-0.12304274894205891,6.213180930590148,10.50950849578676,0.044358727097396335,0.07595593683292262,-60.31609344384628,81.61702707350608,588.6110065851364,3761,28865,0.1302962064784341,0.0023249416791039173,-10.621837884811653,109.24645698572441,91.96755576890064,70359.07320262915,4.939390045061764,13.267375329887049,0.4319958570797318,v00025s00001_hw00007
6852,15638,22490,38,0.6953312583370387,155558.52076500055,-0.11103173530208288,6.578848683470383,12.142925419688183,0.030988686669945892,0.22434905232145272,-74.94963709894525,83.41351646025565,461.6335103814582,2546,35518,0.07168196407455375,0.0028361991234737783,-23.07386934829248,105.9655417585362,91.93042990950752,54378.30882358236,7.160001745809843,20.93433803542833,0.34956817894746306,v00026s00001_hw00007
