path_length,mean_speed,std_speed,straightness,direction_variance,bbox_area,sample_id
15.657357,0.07868019,0.04573614,0.03662508,3.06078,0.40818492,u00036s00001_hw00003
17.615513,0.08852016,0.049106337,0.03060357,3.041888,0.42321184,u00037s00001_hw00003
13.580697,0.06824471,0.03622768,0.047923002,2.9734187,0.39711955,u00038s00001_hw00003
15.929024,0.08004534,0.045408983,0.03831776,2.9945474,0.39625898,u00039s00001_hw00003
14.255737,0.07163687,0.03949561,0.04682272,3.0207489,0.3834586,u00040s00001_hw00003
18.2202,0.09155879,0.05284417,0.030170716,3.1323812,0.42174557,u00041s00001_hw00003
14.329788,0.07200898,0.04067466,0.04244172,3.114137,0.4008487,u00042s00001_hw00003
15.896007,0.07987943,0.04406824,0.037125323,3.017102,0.40058318,u00043s00001_hw00003
14.365016,0.07218601,0.03628909,0.053812537,3.0089076,0.47730404,u00044s00001_hw00003
15.984532,0.080324285,0.044734087,0.036884286,3.1812487,0.4236598,u00045s00001_hw00003
15.289263,0.07683047,0.043319043,0.036936846,2.9662046,0.3764728,v00001s00001_hw00003
14.262856,0.07167264,0.03763503,0.048794225,2.977036,0.4057095,v00002s00001_hw00003
15.030632,0.07553081,0.040277977,0.040594436,3.0548224,0.41082045,v00003s00001_hw00003
18.958809,0.095270395,0.048173286,0.030475065,3.186307,0.50350624,v00004s00001_hw00003
19.683586,0.09891249,0.053547833,0.02835527,3.1414573,0.51261955,v00005s00001_hw00003
14.937622,0.07506343,0.039616417,0.05311073,3.0427105,0.45799366,v00006s00001_hw00003
14.665971,0.07369835,0.03966747,0.04223387,3.0687943,0.39079934,v00007s00001_hw00003
19.232182,0.096644126,0.05633325,0.030532531,3.1020312,0.44368547,v00008s00001_hw00003
14.581755,0.07327515,0.0390867,0.04379061,2.9002404,0.4015704,v00009s00001_hw00003
14.786643,0.07430474,0.039253797,0.04212333,3.1301546,0.4198724,v00010s00001_hw00003
18.212492,0.09152006,0.05168261,0.031576935,3.0429437,0.4508079,v00011s00001_hw00003
15.305664,0.07691289,0.040041596,0.049400557,2.9203746,0.4688729,v00012s00001_hw00003
15.053085,0.075643644,0.041688364,0.040803295,3.1075342,0.38535646,v00013s00001_hw00003
17.251572,0.08669131,0.050092496,0.032284103,3.1074777,0.42923862,v00014s00001_hw00003
15.098181,0.07587025,0.041788418,0.039027173,2.995261,0.38370565,v00015s00001_hw00003
15.281518,0.07679155,0.042460173,0.03901603,3.0138693,0.40321833,v00016s00001_hw00003
15.731901,0.07905478,0.044939093,0.038860932,3.0379038,0.42149535,v00017s00001_hw00003
16.079163,0.08079981,0.046065792,0.039763793,3.0565205,0.44601265,v00018s00001_hw00003
14.725756,0.07399877,0.040400594,0.042143118,2.9396243,0.39646477,v00019s00001_hw00003
17.979246,0.09034797,0.05180442,0.03150249,3.1305356,0.43472975,v00020s00001_hw00003
13.517454,0.067926906,0.03459199,0.04631083,3.148681,0.39158255,v00021s00001_hw00003
18.422451,0.09257513,0.053836174,0.030865323,3.079563,0.45429596,v00022s00001_hw00003
14.723463,0.07398725,0.0375414,0.050308254,3.0189037,0.46394432,v00023s00001_hw00003
15.7600975,0.07919647,0.0447435,0.037746362,3.0179493,0.3955749,v00024s00001_hw00003
13.26219,0.06664417,0.034125447,0.05185592,3.0608363,0.40064228,v00025s00001_hw00003
14.853313,0.07463977,0.041276116,0.040909678,2.992681,0.4139714,v00026s00001_hw00003
14.206259,0.07138824,0.037352312,0.046627384,2.98185,0.3888782,v00027s00001_hw00003
14.887297,0.074810535,0.039098505,0.04794393,3.0166254,0.40493003,v00028s00001_hw00003
14.621883,0.0734768,0.03592774,0.043391053,3.1512365,0.42930585,v00029s00001_hw00003
16.056675,0.08068681,0.045907747,0.038010247,3.020171,0.38750857,v00030s00001_hw00003
17.869967,0.08979882,0.05093928,0.030132797,3.254402,0.45649704,v00031s00001_hw00003
14.885187,0.07479993,0.041870516,0.042286903,3.0042522,0.39051008,v00032s00001_hw00003
17.168472,0.08627373,0.04879833,0.032396525,3.1344078,0.40475604,v00033s00001_hw00003
15.935381,0.08007729,0.042969573,0.03908202,2.9463744,0.4037061,v00034s00001_hw00003
18.225021,0.09158302,0.050698083,0.03140758,3.0405936,0.47506395,v00035s00001_hw00003
15.347877,0.077125005,0.04224071,0.040181395,3.247614,0.41025928,v00036s00001_hw00003
16.353752,0.08217966,0.047066618,0.038189117,3.0134783,0.40044853,v00037s00001_hw00003
16.564032,0.08323634,0.04605512,0.03453916,3.114175,0.40563133,v00038s00001_hw00003
15.247303,0.07661961,0.0403167,0.04170362,3.1208184,0.39816645,v00039s00001_hw00003
14.326098,0.071990445,0.037636362,0.048655584,3.111949,0.4129587,v00040s00001_hw00003
13.312575,0.06689736,0.034656152,0.051037244,2.9772677,0.4016064,v00041s00001_hw00003
16.228456,0.08155003,0.046109717,0.035326064,3.127277,0.3960173,v00042s00001_hw00003
15.585132,0.07831725,0.044065185,0.039322827,2.897191,0.3919332,v00043s00001_hw00003
14.2118845,0.071416505,0.035556264,0.047436144,3.0608294,0.41276184,v00044s00001_hw00003
13.900333,0.06985092,0.037026655,0.048178572,3.0260923,0.40945438,v00045s00001_hw00003
17.402565,0.08745007,0.051275466,0.03357585,3.0239012,0.42965874,v00046s00001_hw00003
13.590859,0.06829578,0.033679646,0.051836412,3.089191,0.4014894,v00047s00001_hw00003
16.589842,0.08336604,0.047460143,0.036018573,2.981865,0.40082434,v00048s00001_hw00003
15.860559,0.079701304,0.041730803,0.036677603,3.039601,0.38457927,v00049s00001_hw00003
15.69297,0.07885915,0.04301301,0.03932745,3.1151004,0.41801038,v00050s00001_hw00003
15.2077675,0.07642094,0.040200155,0.0396341,3.0964558,0.3712698,v00051s00001_hw00003
13.346433,0.067067504,0.036253955,0.05129025,3.0698838,0.4007511,v00052s00001_hw00003
20.030037,0.100653455,0.055568825,0.026676368,3.2051861,0.49415484,v00053s00001_hw00003
16.562426,0.08322827,0.046485737,0.03512093,3.1145864,0.41729197,v00054s00001_hw00003
17.387314,0.087373435,0.04789153,0.032441333,3.1948678,0.4274427,v00055s00001_hw00003
15.244312,0.07660458,0.03910805,0.041412216,2.9832835,0.4176051,v00056s00001_hw00003
21.118095,0.106121086,0.05802745,0.025530381,3.2179554,0.54953957,v00057s00001_hw00003
15.338054,0.077075645,0.041602384,0.039847307,2.998924,0.39680472,v00058s00001_hw00003
15.695685,0.07887279,0.040057432,0.04389309,3.099937,0.44750762,v00059s00001_hw00003
15.3689575,0.077230945,0.04351606,0.03737746,2.9475055,0.39581975,v00060s00001_hw00003
14.762899,0.07418542,0.03879599,0.045418594,3.028963,0.41467467,v00061s00001_hw00003
18.313168,0.092025965,0.051574748,0.03005167,3.1398563,0.44227517,v00062s00001_hw00003
15.682772,0.0788079,0.04474883,0.034352973,2.954412,0.3890945,v00063s00001_hw00003
19.304317,0.09700662,0.053252287,0.028101763,3.1913335,0.4716287,v00064s00001_hw00003
13.917143,0.06993539,0.034288466,0.05222338,3.1130168,0.44019726,v00065s00001_hw00003
13.923523,0.06996745,0.034720007,0.049728565,2.9775195,0.4121972,v00066s00001_hw00003
16.408339,0.082453966,0.04637275,0.03535708,3.0399084,0.4089077,v00067s00001_hw00003
16.122856,0.08101938,0.045943297,0.03598834,3.0336993,0.40715128,v00068s00001_hw00003
16.428146,0.0825535,0.0474855,0.03566788,3.0951524,0.4160366,v00069s00001_hw00003
17.751911,0.089205585,0.051389318,0.032508276,3.1519854,0.42690992,v00070s00001_hw00003
14.853631,0.07464136,0.04225271,0.041359782,2.9139411,0.3806514,v00071s00001_hw00003
18.826416,0.0946051,0.051338445,0.02933747,3.1430953,0.46996307,v00072s00001_hw00003
14.74211,0.07408096,0.039218657,0.043928884,3.0180829,0.404863,v00073s00001_hw00003
14.486637,0.07279717,0.038833354,0.04087721,3.0962994,0.38486725,v00074s00001_hw00003
17.805294,0.089473836,0.052152812,0.031516504,3.1881485,0.44086108,v00075s00001_hw00003
15.749227,0.07914184,0.045807533,0.037339598,3.034747,0.39984518,v00076s00001_hw00003
15.936493,0.08008288,0.041453835,0.03736808,3.012753,0.41028035,v00077s00001_hw00003
16.921423,0.08503228,0.04385849,0.044600587,3.0168273,0.52626115,v00078s00001_hw00003
17.2322,0.08659397,0.050801985,0.031880267,3.1703808,0.4479777,v00079s00001_hw00003
16.354794,0.082184896,0.04413199,0.038444124,2.9926376,0.42638636,v00080s00001_hw00003
16.024569,0.08052547,0.045693435,0.038065426,2.9698293,0.40391544,v00081s00001_hw00003
15.256117,0.076663904,0.042073358,0.040936366,3.0579932,0.41472572,v00082s00001_hw00003
15.456614,0.07767142,0.037783384,0.04516991,2.9274461,0.4603936,v00083s00001_hw00003
17.483921,0.0878589,0.048619404,0.032216735,3.1479125,0.47095263,v00084s00001_hw00003
